content,label
Tin nhắn đã nhận trợ cấp QĐ-457: Bạn hội đủ tiêu chuẩn lĩnh tiền hỗ trợ từ Quỹ An sinh Xã hội. Nhận ngay tại: www.abc123.xyz. QUÁ HẠN SẼ KHÔNG ĐƯỢC GIẢI QUYẾT!,1
[CẢNH BÁO NGHIÊM TRỌNG]: Đơn vị pháp lý yêu cầu Ông/Bà phải thanh toán khoản nợ cấp bách. Mọi chậm trễ sẽ bị khởi tố sau 12 giờ kể từ bây giờ. Liên hệ ngay 84869993333 để tránh hậu quả pháp lý.,1
"Chào anh chị, mình là Linh, chuyên viên tư vấn tài chính. Cơ hội kiếm ngay 1.000.000 đồng/ngày bằng cách tham gia dự án thử việc online. Đăng ký ngay: bit.ly/nhiem_vu_linh",1
[SCB Alert] Tài khoản ngân hàng của bạn đã bị TẠM NGỪNG HOẠT ĐỘNG vì lý do bảo mật. Truy cập ngay scb-security.vn để kích hoạt lại.,1
"""CẢNH BÁO NGHIÊM TRỌNG!!! KHÔNG CÓ LỰA CHỌN NÀO KHÁC ĐÂU! Nếu anh Chung Thành Phòng muốn giữ nguyên chiếc CMND 112093847 này, hãy nhanh chóng chuyển khoản 2.500.000đ vào tài khoản 0362847159 trong vòng 24h. Sau thời gian đó, toàn bộ dữ liệu cá nhân sẽ được công khai rộng rãi, đồng thời sẽ có những 'hậu quả pháp lý' không thể lường trước. Đừng phí thời gian tìm cách trì hoãn nữa!""",1
Lotteria thông báo: Combo Burger tôm + Khoai tây chiên chỉ 65.000đ vào khung giờ 11h-14h thứ 7. Áp dụng đến hết 15/11/2025 tại các cửa hàng toàn quốc. Website: lotteria.vn.,0
[ZL – Discord] Muốn kết bạn tâm giao đêm nay không? Ảnh đây: tinyurl.com/zl_dem_ny_69 K5X2,1
"Chị ơi áo chị đặt hôm qua em ship hỏa tốc rồi nha, mã vận đơn chị xem ở đây tinyurl.com/nhan-thuong.",1
"TIN NHẮN KHẨN CẤP: LẦN CUỐI BẢO ĐẠI! Ông Trần Duyệt, CMND 001095006734 còn nợ khoản tín dụng 7.200.000 VND. Thời hạn chót 16h30 hôm nay. Nếu không thanh toán ngay, chúng tôi sẽ gửi người tới tận trường tiểu học nơi con cái ông đang học để xử lý. Liên hệ ngay: 0388991122.",1
(TB) Ngày vàng tới - Nạp thẻ ngay đừng đợi! Quý khách nhận ngay ưu đãi 20% giá trị thẻ nạp vào NGÀY MAI 20/6/2025. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Thêm ưu đãi khi nạp tại: https://my.vnpt.com.vn/adv/napthe . CSKH: 18001091 (0đ).,0
Vietnamobile: Đăng ký gói cước FB5K để không giới hạn dung lượng truy cập Facebook chỉ với 5.000đ/ngày. Soạn DK FB5K gửi 220. Chi tiết liên hệ 789 (0đ).,0
DH CNTT (UIT) thong bao: Hoc phi HK1 nam hoc 2024-2025 cua SV Nguyen Van A (MSSV: 21520001) la 15.500.000d. Han nop: 30/10/2024. Chi tiet: uit.edu.vn,0
"THÔNG BÁO QUYẾT ĐỊNH CUỐI CÙNG!!! Cơ quan CÔNG AN đang điều tra về nghi vấn liên quan đến vụ án LỪA ĐẢO TÀI CHÍNH của bạn. Bạn PHẢI gọi ngay cho CÔNG AN theo số 84987654321 trước 20h hôm nay để cung cấp toàn bộ thông tin, nếu không sẽ phải đối mặt với NHỮNG HỆ LỤY PHÁP LÝ NGHIÊM TRỌNG nhất!",1
"[TB] NẠP THẺ TẶNG TIỀN - DÙNG LIỀN DATA! Tặng 20% giá trị tất cả thẻ nạp vào tài khoản viễn thông trong ngày 25/07/2024. Tiền KM sử dụng truy cập Internet trong 15 ngày. Nạp thẻ online tại các ví điện tử, ứng dụng thanh toán hoặc tại https://vtmoney.onelink.me/314y/km3 . Chi tiết gọi 197 bấm phím 19 (0đ). Trân trọng.",0
Nhìn chú tài xế hỏn lọn,0
[THÔNG BÁO CHÍNH PHỦ] Việc đăng ký tài khoản công dân bị trì hoãn do nghi ngờ sai lệch thông tin. Truy cập ngay 1ink.dangkycongdan.com để cập nhật thông tin ****,1
T20_ki3m-t13n_t41-5tr0000-1_ng4y_cung_Messenger. C0-h01_nh4nh-nh4nh_kh0ng-c4n-kinh-ngh13m. Ch1_c4n_li3n-lạc_ng4y: fb.com/nhanvien.online.99,1
"Trung tam Thu Hoi No gui tin: Dang Van Tung da vi pham dieu khoan hop dong vay. Khoan no 7,000,000 VND se bi kien ra toa neu khong thanh toan truoc 15/06/2025.",1
"Chúc mừng quý khách! Bạn đủ điều kiện nhận khoản hỗ trợ 12.500.000đ từ Quỹ An sinh xã hội. Vui lòng truy cập ngay https://hokbv.xyz để xác nhận thông tin. HOÀN THÀNH TRONG 24H, QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!",1
"112954 la ma xac thuc OTP tren MyVNPT cua Quy khach. Ma co hieu luc trong 2 phut. De dam bao an toan, Quy khach vui long khong chia se ma nay voi bat ky ai.",0
[SPX] Don hang SPXVN5566778899 da giao thanh cong luc 13:25. Cam on ban da mua sam tai Shopee.,0
"Em gái xinh xắn, đến phòng tập thể dục thể hình tại Đà Nẵng tư vấn miễn phí nhé: https://zalo.me/g/dn_fitness_3456",1
[Cục Thuế] CẢNH BÁO: TK thuế số 12345678 bị TẠM KHÓA do vi phạm pháp luật thuế. Xác minh ngay: noptx.com?ref=12345678,1
": Chào mày! Cậu đang cần tìm bạn chơi vui, dịch vụ thư giãn đúng không? Ghé thăm trang web siêu an toàn này để kết nối ngay: https://t.me/hcm_sv_help_ol4m",1
Thả 2 hlv 2 bên ra nào :))),0
"Ban co 10.000D qua Nap Dien Thoai & 140.000D qua khac trong MoMo, het han 31/10. Mo Vi > UU DAI > QUA CUA TOI dung ngay!",0
BHXH: Quý khách đã đủ điều kiện nhận tiền hỗ trợ đợt tiếp theo. Truy cập ngay https://xacminh.bhxhhanoi.com để hoàn tất thủ tục. QUÁ HẠN KHÔNG ĐƯỢC CHẤP NHẬN.,1
"(TB) Để bảo đảm trật tư, an toàn giao thông, người dân chủ động sắp xếp thời gian trở lại nơi làm việc và sinh sống tại các thành phố lớn, tránh tình trạng ùn tắc giao thông vào cuối dịp nghỉ lễ, tuyệt đối không điều khiển phương tiện khi đã sử dụng rượu, bia.",0
The Visa 452404...6779 su dung tai 2C2*AMAZON PRIME VIDEO VN6717 2333 SG so tien 00 VND luc 16-12-2022 08:51:35,0
"Chào bạn! Tôi là trưởng phòng tuyển dụng tại GLOBE PARTNERS đang cần tuyển gấp nhân viên cộng tác bán thời gian. Mức thu nhập hấp dẫn từ 1 triệu đến 2 triệu đồng mỗi ngày, công việc hoàn toàn tại nhà. Yêu cầu ứng viên từ 22 đến 65 tuổi. Mọi chi tiết xin liên hệ qua Zalo: zalo.me/84918765432 hoặc số 0918 765 432.",1
Tẩy chay đi mn ơi,0
**Shopee tuyển gấp nhân viên kiểm duyệt sản phẩm online. Mức thu nhập 1.200.000đ/ngày. Độ tuổi từ 20-55 tuổi. Đăng ký ngay: t.me/shopee_jobs_99**,1
"[TB] Thượng tôn Hiến pháp và pháp luật, tạo động lực đưa đất nước bước vào kỷ nguyên vươn mình của dân tộc.",0
Chúng tôi giới thiệu **Sàn Giao Dịch Mật Ngữ** – nơi kết nối những tâm hồn cô đơn. Hãy truy cập ngay: t.me/hn_girl_v5p để trải nghiệm những phút giây thư giãn độc quyền!,1
eHospital: Ma OTP xac nhan thanh toan vien phi cua ban la 102934. Hieu luc trong 3 phut. Vui long nhap ma de hoan tat GD.,0
[Sacombank Online] Hệ thống phát hiện tài khoản của Quý khách chưa đủ điều kiện bảo mật. Truy cập sacombank-online.top ngay để cập nhật thông tin bảo mật.,1
"Rồi nó vẫn mở, vẫn kiêms tiền đk thôi",0
"DH Gia Dinh TP.HCM xet tuyen hoc ba THPT. Dao tao 3 nam, hoc phi 7,5-12,5 tr/HK.Xet tuyen tu 20-31/7. Link: https://bit.ly/3RLMLCg. LH:0962121018-0862121018",0
Goi cuoc D6V: (6.000d/1 ngay) cua QK se duoc gia han chu ky tiep theo vao 10:13:19 ngay 19/05/02024. QK vui long duy tri tai khoan chinh toi thieu 6.000d de duoc gia han tu dong va huong uu dai goi cuoc. CSKH: 18001091 (0d). Tran trong!,0
"Cảm nắng ai đó thâu đêm? Đêm nay, hãy tìm đối tác phù hợp tại TP. Đà Nẵng – Liên hệ: https://zalo.me/dn_tim_doi_55 X0pw",1
Don hang TPO134663290 cua Quy khach se duoc giao truoc 24 gio. Vui long lien he nhan vien giao hang: Vo Van Tuan Vu - 84983582378 hoac dang nhap App ViettelPost de tra cuu: https://viettelpost.vn/app/s9,0
"Dung luong Data con lai cua goi BIG: 367 MB, HSD: 23:59 ngay 19/11/2025. HSD goi cuoc: 23:59 ngay 08/12/2025. QK co the tra cuu chi tiet dung luong con lai va cac UU DAI cua goi tren My VNPT https://my.vnpt.com.vn/adv/dungluong . CSKH: 18001091(0d).",0
[DHCNTT] Thong bao: Sinh vien Nguyen Van B (MSSV: 21520001) co lich thi hoc ky 1 vao ngay 25/12/2024. Xem chi tiet tai daotao.uit.edu.vn.,0
Cục Đăng kiểm: Tài khoản VNeID của quý khách đang bị tạm dừng do vi phạm. Truy cập ngay dangkiem24h.com để kích hoạt khẩn cấp tránh bị khóa vĩnh viễn.,1
[JT] JT776655443322: Shipper se den lay hang luc 16:30. Quy khach vui long chuan bi kien hang.,0
"Công ty Shopee cần tuyển gấp nhân viên xử lý đơn hàng online, nhận lương hậu hĩnh ngay sau 15-30 phút làm việc. Mức thu nhập 1.000.000đ/ngày. Độ tuổi từ 22-60. Liên hệ ngay qua Zalo: zalo.me/84911223344 hoặc gọi 84911223344.",1
Vào đây kiếm ngay 300k-800k mỗi ngày không khó! Chỉ cần copy lệnh trade siêu lợi nhuận từ kênh Telegram này: t.me/profit_auto,1
Viện Thuế Quốc Gia: Tài khoản thanh toán của quý khách đã đủ điều kiện nhận tiền hoàn thuế. Truy cập ngay 1800123456 để kích hoạt.,1
[UIT] Thong bao: Han nop hoc phi Hoc ky 1 nam hoc 2024-2025 la ngay 30/09/2024. Sinh vien vui long hoan thanh dung han de duoc xac nhan dang ky hoc phan.,0
(TB) Ngày vàng tới rồi - Nạp thẻ ngay thôi! VinaPhone tặng Quý khách 20% giá trị thẻ nạp vào NGÀY MAI 11/7/2025. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Thêm ưu đãi khi nạp tại: https://my.vnpt.com.vn/adv/napthe . CSKH: 18001091 (0đ).,0
s nó quen quen chị ạ,0
[MBank Plus] Thông báo khẩn: Tài khoản của quý khách sắp bị tạm ngưng toàn bộ giao dịch do hệ thống phát hiện thông tin bất thường. Truy cập ngay http://mbank-plus-verify.com để xác nhận tài khoản.,1
Lazada: Don hang 772635410928 cua Quy khach dang chuan bi. Du kien don hang se duoc giao den Quy khach vao ngay 15/05/2024.,0
"""[THÔNG BÁO QUYẾT ĐỊNH]: Anh Đỗ Văn Hùng CMND: 251093847 có khoản nợ 4.912.500 VNĐ tại Mirae Asset. Đến 17h hôm nay nếu không thanh toán, chúng tôi sẽ đăng tải thông tin lên toàn bộ nền tảng mạng xã hội và cập nhật vào hệ thống CIC. Gọi ngay: 0358472916.""",1
"Bach Hoa Xanh gui Quy Khach ma 50.000: 52FF5CFHM ap dung Mua Hang Tuoi Song, Kem, Dong Mat Don Tu 50.000d. HSD 28/01. TD: 19001908",0
"Shoppee tuyển cộng tác viên đóng gói sản phẩm. Mức lương 800k-2.5tr/ngày. Độ tuổi 20-60. Công việc nhẹ nhàng, nhận lương ngay sau ca. Telegram: @shoppee123 Hotline: 0987654321",1
Bộ TT&TT: Tài khoản định danh điện tử VNeID đang tạm ngưng vì thiếu dữ liệu. Truy cập ngay: cap-nhat-vneid.com để xác thực.,1
BV Viet Duc thong bao: Ket qua xet nghiem cua benh nhan Tran Duc Anh da co. Quy khach vui long truy cap app eHospital de xem.,0
[TB] Ưu đãi data dành riêng cho Quý khách: Soạn TV7K gửi 191: 7.000đ/ngày có 1GB sử dụng đến 24h ngày đăng ký. Gói cước gia hạn theo ngày. LH 198 (0đ).,0
Shoppe tuyển dụng nhân viên xử lý đơn hàng online. Mức thu nhập 5-15 triệu/ngày. Độ tuổi 20-55. Liên hệ qua Telegram: t.me/shoppe_hr hoặc gọi số 0939 123 456.,1
"Zalo HCM: Tìm đối tác 18t, bí mật, không ảnh hưởng cuộc sống. Tham gia ngay! Liên hệ: zalo.me/g/hcm_secret_18",1
"Mời bạn ghé thăm ""Hà Nội – Chợ đêm Bờ Hồ"" nhé! Để gặp gỡ những người bạn mới, hãy truy cập: tinyurl.com/hn_cho_dem_99. Hoặc liên hệ qua Zalo: 0987654321",1
"GHN Express: Don TKI-0045678 giao khong thanh cong lan 3. QK vui long chuyen phi luu kho 2,000,000 VND truoc 48h. Goi 19001234 de dat lich giao lai.",1
"Đi tới: **VinBet Pro** – nhận thưởng 50k ngay khi đăng ký! Liên hệ: @VinBetPlus Slogan: *""Cá độ đỉnh cao – Thắng lớn mỗi ngày!""* Link đăng ký: vbetpro.link/join88",1
"iTel TB: Quy khach da dang ky thanh cong goi ITEL149. Co 4GB/ngay va mien phi goi iTel, Vinaphone. Quy khach nhan duoc 1.490 diem iTel Club. Truy cap http://itel.vn de biet them chi tiet.",0
Bạn vừa may mắn trúng gói tài trợ 5 triệu từ dự án đầu tư SkyProfit. Chỉ cần chuyển trước 300k phí xử lý vào tài khoản Techcombank: 112345678 chủ TK: Lê Văn Tài là nhận ngay tiền!,1
"Xin chào anh chị, tôi là trưởng phòng tuyển dụng Cty Sunrise đang tuyển gấp nhân viên cộng tác viên online. Mức thu nhập hấp dẫn 300k-800k/ngày, hoàn toàn làm việc tại nhà, thoải mái giờ giấc. Độ tuổi ứng tuyển từ 18-60. Liên hệ ngay qua Zalo: zalo.me/84368912345 hoặc gọi 84368912345.",1
"Vì tiểu học cô doạ bno sợ đái ra quần r, chứ sang trung học lá khéo k còn",0
"[BIDV] Ma giao dich #19008888 tri gia 10,000,000 VND da duoc chap thuan. Neu khong phai ban thuc hien, goi ngay hotline de bao cao.",1
Hà Nội - Group chat: Tìm bạn tâm giao đêm muộn. Tham gia ngay: t.me/hn_late_night_chat,1
OTP cua Quy Khach la: 42429533. Ma xac thuc giao dich tren vi co hieu luc trong vong 2 phut. QK TUYET DOI khong cung cap OTP cho nguoi khac tranh bi lua dao!,0
"TechBank: Cảnh báo khẩn! Tài khoản của bạn sắp bị phong tỏa giao dịch. Truy cập ngay https://tech-bank.org để xác nhận thông tin, tránh gián đoạn.",1
"THPT N C Tru: Nhac lich kiem tra giua HK1: HS K.11 sang mai (28/10),ca 2 co mat luc 8g30 de du kiem tra mon Hoa (45p) va Sinh (45p).",0
"Phong Phap Che Ngan Hang gui tin: Dang Van Tung da vi pham dieu khoan hop dong vay. Khoan no 15,000,000 VND se bi kien ra toa neu khong thanh toan truoc 25/05/2025.",1
"Công ty TechPro tuyển dụng gấp cộng tác viên online. Mức thu nhập hấp dẫn 1-2 triệu/ngày. Độ tuổi ứng tuyển 18-55. Làm việc từ xa, linh hoạt giờ giấc. Liên hệ: Zalo: zalo.me/84901234567 Hoặc số: 84901234567",1
"con sẽ trả hết, tiền học tiền ăn,điện nước, tiền phòng con sẽ ra ở riêng 1m .",0
"DHCNTT TB HOC PHI DOT 1 HK1 25-26 CUA SV Nguyen Hoang Duy (22520327) LA 18,500,000d, HAN NOP HP DOT 1 LA 28/9/2025. VUI LONG BO QUA TIN NHAN NEU DA NOP TIEN.",0
"Chào anh chị, em là Linh đây ạ! Dự án cộng tác online siêu lợi nhuận 20% hoa hồng, chỉ cần lướt web là kiếm ngay. Chẳng cần bỏ vốn, ai cũng làm được luôn đó!",1
"Tổng Cục Hải Quan: Thông báo tài khoản thanh toán bị tạm khóa. Vui lòng truy cập lienhethue.com ngay để xác thực thông tin, tránh gián đoạn dịch vụ.",1
"Em gui do cho anh roi nha, tam 2 hom nua anh nhan dc do.",0
Bỏ tiền nghỉ làm đi ăn cưới nó zị mà tụi nó đi làm kím xiền,0
Xac nhan tu Ninja Van: Kien hang voi ma van don NVVN4E7W1G8J da duoc giao thanh cong den ban luc 11:20 hom nay. Mong ban hai long voi dich vu cua chung toi. Tran trong!,0
"441928 la ma xac minh Shopee cua ban. KHONG chia se ma nay voi nguoi khac, ke ca nhan vien Shopee.",0
May mk thuộc tuýp hướng ngoại,0
[Dịch Vụ An Toàn Trực Tuyến] Thông báo: Tài khoản định danh số bị khóa tạm thời do vi phạm quy định. Truy cập ngay hôm nay tại link: www.dichvu-cong-did.vn,1
"THÔNG BÁO KHẨN CẤP: Khách hàng mang tên Trần Thị Lan, CMND/CCCD: 001092384756 vui lòng thanh toán khoản tiền 4.200.000 VND trước 15:00 hôm nay. Quá hạn sẽ tiến hành gửi hồ sơ nợ xấu tới chính quyền địa phương cũng như đơn vị công tác của quý khách. Liên hệ ngay qua số Zalo: 0987654321 để tránh rắc rối pháp lý.",1
"iTel TB: Dang ky thanh cong goi ITEL77. Quy khach co 3GB/ngay, mien phi goi noi mang iTel va Vinaphone duoi 20 phut. Han dung 30 ngay. Chi tiet truy cap https://itel.vn hoac LH 19001088.",0
Tình trạng chung của ae lấy vợ rồi,0
"""Lô#h0t_v0ng_24h-v0n_t0p_ng4y*kh0ng_l0. Đầu_tư cựс đơn_g1ản chỉ 10 triệu, sàn TOP100 nhận ngay 75% lợi_nhuận. TK: 9988776655, NH Techcombank, Cty TNHH ĐẦU-TƯ LÀNG VÀNG.""",1
"Công ty TNHH SunnyHome tuyển dụng cộng tác viên online. Thu nhập 15 triệu/ngày. Độ tuổi 18-60. Làm tại nhà, linh hoạt giờ giấc. Liên hệ: zalo.me/849321654321",1
"Truong DH CNTT thong bao hoc HT2 mon May hoc(CS114.O21.1) vao thu 2 ngay 01/04/2024, Tiet 10, Phong C214. Chi tiet vui long lien he (028) 372 52002 chon 155",0
BV Bach Mai thong bao: Ket qua xet nghiem nuoc tieu cua benh nhan Hoang Kim Chi da co. Moi chi den quay so 5 de nhan ket qua va vao gap bac si.,0
Lich hen ngay mai doi sang 10h dc ko? Tui co viec dot xuat.,0
"Tôi là M, chuyên cung cấp dịch vụ AZ tại khu vực Bình Thạnh – Zalo: zalo.me/g/az_binhthanh_88",1
SHB Cập Nhật Bảo Mật: Tài khoản của bạn tạm thời bị giới hạn do không xác thực định kỳ. Truy cập shbcapnhat.com ngay để khôi phục.,1
"Cuc Thue thong bao: Ho Van Nam co quyet dinh xu phat hanh chinh so QD-2025/001 tri gia 50,000,000 VND. Neu khong dong y, lien he QD-2025/001 de khieu lai.",1
Quyết định hỗ trợ tiền BHXH đã được phê duyệt. Số tiền: 15.000.000đ. Nhận ngay tại: mo.zxcvb.com. Quá hạn sẽ KHÔNG ĐƯỢC CHẤP NHẬN!,1
"Phòng CÔNG AN TỈNH thông báo quý khách có dính líu vào vụ án chiếm dụng tiền trái phép. Đề nghị có mặt ngay lập tức trong vòng 2 tiếng tới để đối chất pháp lý, không chấp hành sẽ bị áp dụng biện pháp triệt hạ toàn diện dữ liệu cá nhân. Gọi ngay: 9876543210",1
"Đừng bỏ lỡ cơ hội ""bành trướng tài sản"" siêu lợi nhuận! Chỉ cần 15 phút mỗi ngày, thu về 1 triệu - 3 triệu VNĐ dễ dàng. Không cần kiến thức, không cần vốn lớn! Tham gia ngay nhóm Zalo bí mật: zalo.me/g/nhiemvukiemnhieu",1
[Hà Nội – Zalo] Dịch vụ VIP siêu cấp sẵn sàng phục vụ. Liên hệ ngay: zalo.me/vietnamviphot,1
"Lotteria: Mua 1 tang 1 Burger Tom vao moi thu 7, CN. Han dung 15/05/2026. Chi tiet tai lotteria.vn. Tu choi QC soan TC gui 9234.",0
Cục Thuế: TK nộp thuế online của quý khách vừa bị tạm khóa do vi phạm. Truy cập nganhke-toanthue.online ngay để kích hoạt lại.,1
[VPBank] Thông báo gấp: Tài khoản của quý khách sẽ tạm ngưng hoạt động do nghi ngờ giao dịch bất thường. Truy cập ngay vpb.com-gx.vn để xác nhận danh tính trước 23:00 hôm nay.,1
EVNHANOI: Ma xac nhan thay doi chu the hop dong mua ban dien la 556213. Vui long nhap ma de hoan tat thu tuc online.,0
"Lh ngay: fb.com/help.hcm.trogiup Hỗ trợ 24/7 - Chỉ vài phút thôi, mọi chuyện sẽ dễ dàng!",1
BHTN thông báo: Bạn đủ điều kiện nhận tiền hỗ trợ kỳ 4. Truy cập ngay www.lkjoi.xyz để xác nhận. QUÁ HẠN SẼ KHÔNG ĐƯỢC GIẢI QUYẾT! qW3e,1
"[CẢNH BÁO NGHIÊM TRỌNG]: Chủ khoản nợ xấu của quý khách đã bị theo dõi bởi Cơ quan Điều tra Hình sự. Nếu khoản tiền 50 triệu chưa thanh toán trước 20:00 hôm nay, chúng tôi sẽ tiến hành phong tỏa toàn bộ tài khoản ngân hàng cùng tài sản trên phạm vi toàn quốc. Hậu quả pháp lý sẽ được khởi tố ngay sau đó.",1
m lm đc v thì cho 10 đ,0
"**** Thần Tài Club tuyển đại lý hưởng hoa hồng 60%, nhận thưởng ngay lập tức. Zalo: 0911223344. Link: thanhtaiclub.vip",1
Ông/Bà đã được phê duyệt trợ cấp COVID từ chính phủ. Truy cập ngay xacminh.bhxh2024.com để nhận tiền hỗ trợ. QUÁ HẠN SẼ KHÔNG ĐƯỢC GIẢI QUYẾT!,1
"""Cơ hội vàng: Đầu tư vào vàng online siêu lợi nhuận! Lãi suất 45% mỗi tháng, chỉ cần gửi tiền vào TK 987654321 Techcombank - CTY CP ĐẦU TƯ XANH. Đăng ký ngay!""",1
"Công ty Luminas đang tuyển cộng tác viên bán thời gian, lương hấp dẫn từ 1.000.000 ~ 5.000.000 đồng/ngày. Độ tuổi 18 - 70. Tham gia ngay! Liên hệ: Zalo zalo.me/84998887777 hoặc gọi 84998887777",1
"ngây thơ thật, bới thức ăn vô duyên vch ra ý, kể cả ở nhà thật thì cũng không nên bới thức ăn c ạ",0
Quý khách vừa đủ tiêu chuẩn hưởng trợ cấp thất nghiệp theo quyết định 2024-456789. Nhận ngay 15 triệu đồng tại: www.abc123.xyz. Quá hạn không được hoàn trả!,1
"[Ninja Van] Chien dich tra thuong cuoi nam: Don hang GHN334455 duoc hoan 500,000 VND. Cung cap so TK ngan hang qua so 0901111222 de nhan tien.",1
Mai qua nha minh choi khong? Minh nau do an ngon lam.,0
[VNeID] Tai khoan dinh danh dien tu cua ban da duoc phe duyet muc do 2. Vui long dang nhap ung dung de kich hoat va su dung.,0
"(TB) Quyền lợi dành riêng cho thuê bao VinaPhone: thả ga chơi FC Online siêu tiết kiệm! Bạn chỉ cần soạn DK FCO10A gửi 888 để đăng ký gói FCO10A, có ngay ưu đãi miễn phí 100% Data truy cập ứng dụng game FC Online. Cước 10.000đ/30 ngày. CSKH: 18001091 (0đ).",0
"VTC Academy tang khoa hoc online Onlinica. Xem ngay tuyet chieu lam bai thi THPT 2022 nhanh, diem cao tai https://onlinica.com/2022 . Tao tai khoan free voi SDT",0
"""CẢNH BÁO NGHIÊM TRỌNG ĐẾN CÙNG!!! Mcredit yêu cầu chị Trần Thị Lan CMND 184092736 thanh toán toàn bộ khoản nợ 13.250.000 VND trong vòng 12 tiếng tới. Nếu quá hạn, chúng tôi sẽ cập nhật lịch sử tín dụng xấu vào hệ thống CIC đồng thời gửi văn bản đòi nợ tới nơi cư trú của chị. Liên hệ ngay qua Zalo: 0936847215.""",1
"Chào bạn, mình là Linh. Bạn có thể kiếm 50 triệu/ngày từ việc đầu tư vào sàn **KryptoPro** chỉ bằng điện thoại. Không cần vốn, không cần kinh nghiệm, chỉ cần đăng ký và bắt đầu ngay!",1
"**CẢNH BÁO NGHIÊM TRỌNG!!!** Ông/bà Nguyễn Thị Sáu, chứng minh thư: 052091223344 **bắt buộc** thanh toán **8.900.000đ** cho công ty Tài Chính A+ trước **18h hôm nay**. Nếu không, chúng tôi sẽ **khởi kiện** và **tịch thu tài sản** tại nơi cư trú. Liên hệ ngay: **0987654321**.",1
"""Gặp gỡ những người tâm đầu ý hợp tại Sài Gòn! Liên hệ ngay: t.me/sg_match_9xZPv""",1
"Quy khach co 6.156 dong trong tai khoan. Bam goi *098*3# de co 3GB voi 15.000d/3 ngay hoac *098*989# (30.000d/3 ngay) co 15GB (5GB/ngay), mien phi 10 phut/cuoc noi mang, 15 phut ngoai mang, SMS noi mang va TV360. Goi cuoc gia han khi het chu ky. De biet thong tin cac uu dai khac, bam goi *098# hoac truy cap My Viettel tai https://myvt.page.link/goidata . Chi tiet LH 198 (0d). Tran trong.",0
"ko đi con đường này ta đi con đường khác, lm j căng :"")))",0
Cục Thuế địa phương: Tài khoản ngân hàng của bạn bị tạm ngưng do nghi ngờ giao dịch bất thường. Hãy truy cập thuetax247.com để xác minh ngay tránh bị phong tỏa toàn bộ tài sản.,1
tình bạn chúng mình cũng kiểu cảm lạnh zj đó.,0
Tuyến đầu lô 889Bong bóng 60%. Liên hệ zalo Fan: 0987654321. Link đăng ký: ok88.pro,1
[EVNSPC] Thong bao tam ngung cung cap dien de bao tri luoi dien tai khu vuc phuong Ben Nghe tu 08h00 den 12h00 ngay 12/10/2024. Tran trong.,0
"Nhắn nhanh cho anh chị: Chuyển chỉ 5 triệu vào STK 888333666, chủ TK: CÔNG TY ĐẦU TƯ TÀI CHÍNH XYZ, để tham gia sàn đầu tư siêu lợi nhuận DEF ngay lập tức nhận thưởng 50% ngay!",1
"BHXH thông báo: Quý khách vừa đủ điều kiện nhận khoản hỗ trợ từ Quỹ việc làm. Để nhận tiền, truy cập: vi.mnbvcxz.asap. CHÚ Ý: LƯU HÀNH TRONG 48H KHÔNG NHẬN SẼ BỊ HỦY.",1
"TK ViettelPay 9704...1278 GD +999 VND luc 2023-06-03 09:39:43 So du 3,372 VND Phi: -0 VND ND: 230603945961315 VIETTELMONEY TRATHUONG MACQ 230603945961315 84867256447",0
**Splus888** nạp 50k thưởng 150k. Thả ga săn mồi cùng **Đào Kiếm Siêu VIP** hay **Bắn Cá Hố Đen**. NHẬP TAY: tinyurl.com/9jKqY2mW,1
"ÔNG TRẦN MINH TÂM (CCCD: 034098273645) CÒN NỢ Mcredit 8.970.000 ĐỒNG. PHẢI HOÀN TẤT TRƯỚC 18H NGÀY 25/06, KHÔNG THÌ CHUYỆN KHÔNG ĐỪNG NÓI NỮA. GỌI NGAY 0987654321 ĐỂ TRÁNH HẬU QUẢ.",1
Tìm người yêu thầm lặng ngay tối nay. TP.HCM – Messenger: fb.com/nguoiyeu247,1
"Tin nhắn: ""Bạn đang cô đơn, thiếu thốn tình cảm? Hãy ghé thăm phòng chat ẩn danh tại: fb.com/secretlounge99. Mọi cuộc trò chuyện đều bảo mật hoàn toàn!""",1
"**VietGlobal Tech** tuyển dụng **chuyên viên chăm sóc khách hàng online**! Thu nhập **1.200.000đ/ngày**, làm việc tại nhà mọi lúc. Độ tuổi 22-60. Liên hệ ngay: Zalo: zalo.me/84987654321 Hotline: 0987654321",1
"[CẢNH BÁO NGUY HIỂM]: Ông Đặng Văn Lâm có CMND 052093884752 đang nợ 45 triệu tại Tổ Chức Thu Hồi Nợ X. Thời điểm cuối cùng là 20h tối nay. Mọi sự chần chừ sẽ dẫn tới hậu quả pháp lý nghiêm trọng, danh tính sẽ bị đưa ra ánh sáng trên truyền thông địa phương. Liên hệ: 0987654321.",1
Tổng cục Thuế: Kiểm tra ngay hồ sơ hoàn thuế! Truy cập ngay: https://hoanthue-gdt.com/dangky,1
"Anh Vy, em đang thi thiết kế logo, anh vào bình chọn giúp em với ạ, link đây anh: drive-google.com/file123, nhớ đăng nhập facebook để vote nha.",1
