content,label,decision_status
Bạn sắp sở hữu cơ hội ĐẦU TƯ KHÔNG THỂ BỎ QUA nhờ bí quyết kiếm 50 triệu/ngày từ thị trường tiền điện tử. Chỉ cần tham gia ngay: https://t.me/daotao_tientech,1,accepted_label_1
Grab: 839210 la ma dang nhap Grab cua ban.,0,accepted_label_0
Me oi con ve muon nhe. Ko can cho com dau.,0,accepted_label_0
BV Nhi TW nhac chi Nguyen Thanh Ha: Lich tai kham cho be tai Khoa Nhi ngay 15/10 bi huy. Chi LH 02462738532 de em xep lich khac nha chi.,0,accepted_label_0
"Tiki tuyển dụng gấp cộng tác viên online, xử lý đơn hàng và đăng bài review sản phẩm. Lương hậu hĩnh 400k-1800k/ngày. Độ tuổi từ 20-60. Đăng ký ngay: zalo.me/84937890123",0,accepted_label_0
MBANK ALERT: Tài khoản của quý khách đã bị tạm dừng do hoạt động bất thường. Truy cập ngay mbbank-verify.com để kích hoạt lại tài khoản.,1,accepted_label_1
"SHB: TK ****7721 +42,000,000VND luc 09:05. So du: 45,300,000VND. ND: SHB tra lai tiet kiem.",0,accepted_label_0
Sacombank: Ma OTP xac thuc GD thanh toan tai POS la 665109. Hieu luc trong 3 phut.,0,accepted_label_0
"HR Solutions Viet Nam Thong bao: Tuyen Cham soc khach hang lam toan thoi gian, luong 10,000,000 VND. Yeu cau co the chap nhan lam them gio. Goi ngay 0865432109 de duoc tu van.",1,accepted_label_1
"[Cong ty Xu Ly No MFC] Canh bao cuoi cung gui den Ho Thi Thu. Khoan no 3,500,000 VND da qua han 25/05/2025. Chuyen khoan ngay hoac se co bien phap phap lu.",1,accepted_label_1
Cùng khám phá những giây phút thư giãn đỉnh cao! Tham gia ngay group: fb.com/relaxwithhanoi hoặc gọi 0906.888.XXX để trải nghiệm trọn vẹn!,0,accepted_label_0
"""TIN CHẬP LẤY KHÔNG THỂ TRÁNH!!! Ông Tạ Văn Hùng (CCCD: 035092004812) đang nợ Mcredit 5.200.000đ. Nhanh chóng thanh toán trước 14h ngày 09/08, nếu không mọi người xung quanh sẽ biết về khoản nợ của anh ấy. Gọi ngay: 0933778899.""",1,accepted_label_1
BHXHVN: Quý khách đủ điều kiện nhận khoản hỗ trợ từ Quỹ Bảo hiểm thất nghiệp. Truy cập ngay: www.qlm42.vn. Hết hạn là mất quyền lợi!,0,accepted_label_0
Ban co lich hen phong van tai Cong ty ABC luc 14h chieu nay. LH 0912345678 neu can ho tro.,0,accepted_label_0
[KHẨN CẤP]: Chúng tôi phát hiện khoản nợ nghiêm trọng của Ông/Bà. Bộ phận TỐ TỤNG sẽ tiến hành kiểm kê tài sản và khóa mọi nguồn thu nhập sau 12 giờ sáng mai. Viện Kiểm sát đã chuẩn bị hồ sơ khởi tố hình sự đối với Ông/Bà.,1,accepted_label_1
"""W88 Club siêu phẩm khuyến mại 50% cho mọi trận đấu. Thu nhập khủng không giới hạn. Telegram: @W88Club. Link: https://w88club.com/vip3x""",1,excluded_out_of_scope_malicious
Tổng cục Bưu chính: SIM của quý khách sắp bị dừng hoạt động. Truy cập ngay http://chinhphu-dkkd.vn để tránh mất kết nối.,1,accepted_label_1
"[Cục An ninh mạng] Thông báo khẩn: Tài khoản C0nGan của bạn vừa bị phát hiện dính dáng hoạt động lừa đảo. Để tránh bị khóa vĩnh viễn, hãy liên hệ ngay: 0909123456",1,accepted_label_1
Zalo: Tìm bạn tình hè nóng bỏng ngay tại đây nhé! Kết nối nhanh chóng: zalo.me/g/hn_heat. tY1u,1,accepted_label_1
Đầu tư siêu lợi nhuận cùng ứng dụng TOPZEN ngay hôm nay! Chỉ cần 1 triệu bạn đã có thể sở hữu lợi nhuận 5% mỗi ngày. Liên hệ: 0938.666.777 (Mr. KIỀU). Công ty TNHH TÀI CHÍNH BẤT NGỜ.,1,accepted_label_1
"[Trung tam Viec lam Quoc gia] Ho so nop viec cua ban phu hop vi tri Marketing. De tham gia phong van online, vui long chuyen phi ho so 150.000 VND. Lien he: 0912345678.",0,accepted_label_0
"VCB: Thông báo - Tài khoản của bạn tạm ngưng dịch vụ do truy cập trái phép. Để kích hoạt lại, vui lòng truy cập: vietcombank-01.xyz",1,accepted_label_1
Quyết định_BHXH: Quý khách đã đủ điều kiện nhận trợ cấp từ Quỹ BHTN. Truy cập ngay link https://htxq.vn/xac-nhan. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,1,accepted_label_1
"**TIN NGAY – NHẬN LIỀN TAY 250K**! **Tải app siêu tốc**: nha-cai88.com/hot250 **Thưởng khủng**: 1:20, 1:50 cho mọi thể loại game: Bầu cua, Poker, Xóc đĩa... **Hỗ trợ 24/7**: Zalo 0987654321 Chơi ngay kẻo lỡ!",1,accepted_label_1
OCB: Ma OTP xac thuc dang nhap OCB OMNI la 739210. Hieu luc 2 phut.,0,accepted_label_0
HN-Zalo: @dich_vu_an_ni_m_5s_S-V_HN_k0ng? Zalo_nhóm_kín: zalo.me/g/hn_nhom_k9_dv,0,accepted_label_0
[Apple] Ma ID Apple cua ban la: 501239. Dung de xac thuc thiet bi.,0,accepted_label_0
Shoppee đang tuyển dụng vị trí cộng tác viên chăm sóc khách hàng online. Mức thu nhập hấp dẫn từ 700k đến 5000k mỗi ngày. Độ tuổi ứng viên từ 23 đến 60. Đăng ký ngay bằng cách nhắn tin qua Zalo: zalo.me/84987654321 hoặc gọi số 84987654321.,0,accepted_label_0
Khach san Muong Thanh xac nhan dat phong. Xem chi tiet: muongthanh.com/bk12,0,accepted_label_0
Tiki tuyển cộng tác viên nhập liệu và chấm điểm sản phẩm online. Lương 750.000 đồng/ngày. Độ tuổi 20-55. Liên hệ Fanpage: m.me/tikicv,0,accepted_label_0
Gặp gỡ ngay những người bạn tâm giao tại Sài Gòn qua: s-d-u-n-g-t-i-n-h-y-v-i-e-t-n-a-m.tk/sgn_tro_Lk7,1,accepted_label_1
"<> Nổ hũ trăm trận trăm thắng tại H5Bet. Bắn cá, cá độ thể thao, quay hũ siêu tốc. Rút tiền trong vòng 5 phút. Hỗ trợ 24/7. Đăng ký ngay: h5bet.com/kL9p2",1,excluded_out_of_scope_malicious
Ban dang o dau vay? Minh qua cho ban lay cai do mot chut.,0,accepted_label_0
"Tr0ng chương trÌnh hỗ trợ ngừ0ng dịch COVID-19, bạn đủ điều k1ện nhận tiền từ quỹ BHTN. Nhận tiền tại: link.mnbvc.xyz. QUÁ HẠN KHÔNG ĐƯỢC CHẤP NHẬN!",1,accepted_label_1
"**CƠ HỘI ĐẾN RỒI! KIẾM TRIỆU ĐÔ CHỈ TRONG 1 THÁNG ** Bạn muốn giàu nhanh chóng? Tham gia ngay hệ thống đầu tư siêu lợi nhuận của chúng tôi! Chỉ cần bỏ ra 10 triệu, bạn sẽ nhận ngay 50 triệu sau 30 ngày. Không cần kinh nghiệm, không cần kiến thức, chỉ cần tin tưởng và làm theo hướng dẫn. **Lợi nhuận hấp dẫn mỗi ngày** **Tiền về tài khoản nhanh chóng** **Bảo mật tuyệt đối** **Đăng ký ngay:** https://app-invest-pro.com/dk Liên hệ Zalo: 0987654321 (tư vấn 24/7) **Lưu ý:** Cơ hội có hạn, đừng bỏ lỡ!",1,accepted_label_1
BV Cho Ray: Nhac lich tiem chung mui nhac lai be Le Minh Quan luc 09h30 ngay 03/11. LH 02838554137.,0,accepted_label_0
"**BÙNG NỔ THƯỞNG THẦN TÀI TẠI SHINHOUSE** **ĐĂNG KÝ NHẬN NGAY 500.000đ** **CƠ HỘI TRÚNG LỚN CHỈ CÓ TẠI SHINHOUSE** **Liên hệ ngay: shinhouse.pro/pK9xY** **Đừng bỏ lỡ, cơ hội đến 1 lần trong đời!**",1,accepted_label_1
"""Tặng 100k ngay khi đăng ký tham gia. Rút tiền nhanh chóng lên đến 8.888k. Nổ hũ, Bắn cá, BK8. Đăng ký: t.ly/zXcV5 vC3nB""",1,accepted_label_1
"Trung tam Phong Chong Gian Lan Ngan Hang: Ma khoan vay Vo Thi Bich da duoc liet vao danh sach no xau CIC. Thanh toan 3,500,000 VND truoc 25/05/2025 de xoa no xau va giu uy tin.",1,accepted_label_1
[CHÚ Ý CUỐI CÙNG]: Cơ quan điều tra ghi nhận hành vi chiếm đoạt tài sản trị giá 45.670.000VND từ phía O/B. Bạn phải có mặt ngay lập tức tại trụ sở hoặc nộp tiền trong vòng 1 giờ để tránh khởi tố hình sự. Liên hệ: 84908887766.,1,accepted_label_1
"Bạn có muốn kiếm 20 triệu/tháng không? Chỉ cần bỏ ra vài giờ mỗi ngày, thu nhập sẽ chảy về như nước. Tham gia ngay: t.me/kiemtien247",1,accepted_label_1
"**THÔNG BÁO QUAN TRỌNG CUỐI CÙNG!!!** Cơ quan điều tra yêu cầu chị Trịnh Mỹ Linh (CMND 187029384) liên hệ ngay 0862947153 để gặp cán bộ phụ trách khoản nợ 8.450.000VND. Quá hạn không giải quyết, sẽ bị khởi tố hình sự và truy nã trên toàn quốc.",1,accepted_label_1
"Chỉ cần gửi tiền vào tài khoản: 123456789 tên NGUYEN VAN A, mọi giao dịch forex đều được quản lý tự động bởi hệ thống. Đầu tư 1 triệu lời 5 triệu chỉ sau 1 tuần!",1,accepted_label_1
"Công ty TNHH Đa Minh tuyển dụng nhân viên tư vấn online. Mức lương hấp dẫn 500k-1.2tr/ngày. Yêu cầu: tuổi 22-60, không yêu cầu kinh nghiệm. Liên hệ qua: Zalo 0987654321 hoặc Website: daminhjob.vn",0,accepted_label_0
"Nga ơi Tùng nè, đang kẹt quá cho mượn tạm 500k vào VPBank 19034567890 chiều mai trả nhé.",0,accepted_label_0
"Dạ cô Long ơi, cháu giao hoa để ở bảo vệ rồi nhé. Ôi cháu ấn nhầm số, cháu xin lỗi cô ạ. Nhân tiện bên cháu đang có chương trình tặng quà, cô add zalo 0934567890 để nhận nhé.",0,accepted_label_0
**Tập đoàn Sunrise** tuyển dụng nhân viên bán thời gian. Lương 1 triệu/ngày. Độ tuổi 20-60. Liên hệ ngay: Zalo: zalo.me/84987654321 hoặc Zalo: 0987654321,0,accepted_label_0
Tìm trải nghiệm thú vị không thể bỏ lỡ – Zalo: zalo.me/283475612,0,accepted_label_0
"BHXH VN: Quý khách đủ điều kiện hưởng khoản hỗ trợ từ Quỹ việc làm. Vui lòng truy cập ngay: xn--bhtn-4va29h.com. Nếu quá hạn, khoản trợ cấp SẼ BỊ HỦY KHÔNG HOÀN LẠI! s7T9",1,accepted_label_1
Quyết định hỗ trợ BHXH: Anh (Chú) đã đủ điều kiện nhận tiền trợ cấp BHTN. Truy cập ngay www.asdfg.vn. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP THUẬN!,1,accepted_label_1
Co.opmart: Chào mừng quý khách nâng hạng thẻ Gold! Nhận ngay voucher giảm 100.000đ cho hóa đơn mua sắm từ 1.000.000đ tại hệ thống Co.opmart. Hạn dùng đến 31/10/2025.,0,accepted_label_0
"Tùng ơi, tôi có món quà gửi tặng bạn từ nước ngoài, bạn liên hệ nhân viên hải quan số 0909998877 để làm thủ tục nhận nhé.",1,accepted_label_1
H-N – Zalo: Sinh viên H-N đang có nhu cầu kết bạn. Mọi người ghé thăm nhé. Zalo: 0987654321,0,accepted_label_0
"Tiki tuyển dụng nhân viên kiểm hàng online. Việc nhẹ, lương 400k-2500k/ngày, không cần kinh nghiệm. Độ tuổi 18-60. Làm 100% tại nhà. Liên hệ qua Fanpage: m.me/tikirecruit hoặc gọi 0987654321.",0,accepted_label_0
MBBank: Quý khách vừa nhận thông báo quan trọng chưa đọc. Truy cập ngay mbbank.vn-nf.com để xem trước khi bị tạm khóa.,1,accepted_label_1
[Phong Lao dong Thuong binh Xa hoi] Thong bao: Can biet them thong tin ve hanh vi gian lan thue cua cong ty Doanh nghiep XYZ. Vui long hop tac tra loi qua so 02890000123.,0,accepted_label_0
"[Vinaphone] Thong bao: So 0865432109 duoc chon vao top khach hang than thiet. Nhan ngay 500,000 xu quy doi vao tien mat. Goi 0901111222 de xac nhan.",1,accepted_label_1
Chúng tôi cung cấp dịch vụ massage tại khách sạn HN. Quý khách có nhu cầu vui lòng liên hệ: t.me/hn_massage_home pM2d,0,accepted_label_0
"VIETCOI GROUP cần tuyển dụng cộng tác viên xử lý đơn hàng online! Thu nhập hấp dẫn: 400-1.200k/ngày (tùy tiến độ) Nhận tiền ngay sau 15-30 phút giao dịch Công việc nhẹ nhàng, linh hoạt mọi lúc mọi nơi Liên hệ: - Telegram: t.me/vietcoi_job - Hotline: 0918.888.999",0,accepted_label_0
Agribank CANH BAO: Tai khoan cua QK da bi truy cap tu dia chi IP la. Doi mat khau ngay hoac tai khoan se bi khoa tam thoi. Hotline: 19001234.,1,accepted_label_1
": Tham gia hội nhóm sôi động tại https://zalo.me/g/1234567890 nhé, hẹn gặp sớm!",1,accepted_label_1
[SHB] Mã OTP xác thực đăng nhập Internet Banking là 482019. Vui lòng không tiết lộ mã này cho người khác.,0,accepted_label_0
"Bạn ơi, giờ là thời điểm vàng! Chỉ cần đầu tư 2 triệu, sau 3 ngày đã sinh lời 10 triệu. Đăng ký ngay tại đây: t.me/shoppe_fastprofit",1,accepted_label_1
"Công ty TQN đang tuyển dụng cộng tác viên chăm sóc gian hàng Shopee. Tham gia ngay hôm nay để nhận mức thu nhập 1.5 triệu/ngày, chỉ cần điện thoại và internet ổn định. Độ tuổi từ 20-55. Liên hệ ngay qua Telegram: @TQNrecruit",0,accepted_label_0
BV Cho Ray: Nhac hen tai kham nhi be Pham Hoang Long luc 09h15 ngay 29/10 tai Khoa Nhi. LH 02838554137.,0,accepted_label_0
WinMart: Chuc mung sinh nhat! Tang Quy khach voucher mua sam tri gia 20.000D ap dung cho mat hang thuc pham tuoi song tai WinMart. Han dung 30/11/2025. Website: winmart.vn. Tu choi QC: TC gui 8888.,0,accepted_label_0
Tập đoàn TINHHƯƠNG tuyển dụng CTV làm việc tại nhà. Mức lương 1 triệu/ngày. Tuổi từ 20-55. Hotline: 0987654321. Zalo: zalo.me/0987654321,0,accepted_label_0
[Sở GTVT] CẢNH BÁO NGUY CẤP: TÀI KHOẢN GIAO THÔNG CỦA BẠN SẮP BỊ TẠM NGỪNG HOẠT ĐỘNG. NHẤN VÀO ĐÂY: bit.ly/XacMinhID ngay để tránh khóa vĩnh viễn.,1,accepted_label_1
"Nền tảng thương mại điện tử **Tiki** đang tuyển dụng **nhân viên kiểm duyệt sản phẩm online** từ xa. Mức thu nhập hấp dẫn **250–800k/ngày**, thời gian linh hoạt. Độ tuổi ứng tuyển **18–55 tuổi**. Liên hệ ngay qua Telegram: t.me/nhansuTiki2024",0,accepted_label_0
"HDBank: TK ****5567 -1,050,000VND luc 15:30. SD: 12,340,000VND. ND: Rut tien tai ATM.",0,accepted_label_0
Tp.HCM – Telegram: Tìm cô nàng/anh chàng mong ước tại đây 100%. Liên hệ: t.me/nyxinh2024,0,accepted_label_0
"[TB] Chuc mung Quy khach da dang ky thanh cong goi ST7K. Phi dich vu 7.000d/ngay co 2GB toc do cao. Quy khach duoc cong 70 diem Viettel++ vao tai khoan tich luy. De huy, soan HUY ST7K gui 191. Chi tiet LH 198 (0d).",0,accepted_label_0
"BHXH Việt Nam: Quý khách đã đủ điều kiện nhận trợ cấp theo Quyết định số 987654321. Truy cập ngay vào đường link: https://bhtrunggian.top. Nếu quá hạn, sẽ KHÔNG được chấp nhận. Lm9K",1,accepted_label_1
Sendo: Đơn hàng 928374615 đã giao thành công. Vui lòng đánh giá shop để được tặng thêm điểm Sen nhé!,0,accepted_label_0
"**Bộ phận Tuyển dụng FPT Shop** tuyển dụng cộng tác viên làm việc tại nhà: - **Thu nhập hấp dẫn:** 1 triệu - 2 triệu/ngày - **Yêu cầu:** Tuổi từ 18 đến 55, không yêu cầu kinh nghiệm - **Công việc nhẹ nhàng:** Xử lý đơn hàng online đơn giản - **Liên hệ ngay:** Zalo: 0987654321",0,accepted_label_0
Công ty Tiki đang tuyển nhân viên xử lý đơn hàng & đánh giá sản phẩm tại nhà. Mức thu nhập 400-1.200k/ngày. Yêu cầu tuổi từ 22-55. Liên hệ ngay qua Zalo: zalo.me/84702345679,1,accepted_label_1
"Ê Minh, đợt trước mày hỏi vụ đầu tư chứng khoán, tao đang theo nhóm này phím lệnh ok lắm, vào nhóm xem thử tiktok-jobs.net",1,accepted_label_1
Cục Thuế TP.HCM: Quý khách vừa đủ điều kiện HOÀN THUẾ năm nay. Xác nhận ngay tại: https://tra-hoan-thue.com,0,accepted_label_0
Tiki: Ma xac minh dang ky tai khoan cua ban la 192837. Ma co hieu luc trong vong 15 phut.,0,accepted_label_0
Co.opmart: Tặng 100 điểm thưởng cho hóa đơn từ 400.000đ khi mua sắm vào ngày Chủ Nhật. Áp dụng cho khách hàng thành viên đến 31/05/2025. Tổng đài: 1900555568.,0,accepted_label_0
Viện Quản lý Giấy tờ Tùy thân: Thông báo gấp về tình trạng bằng lái xe của bạn trên qlgttt-online.xyz. Truy cập ngay để tránh bị thu hồi vĩnh viễn!,0,accepted_label_0
Ban co lich hen cat toc luc 17h hom nay tai 30Shine.,1,accepted_label_1
Ông đã đủ điều kiện nhận tiền hỗ trợ từ BHXH. Truy cập ngay vietcombank-tralo.gov.vn để nhận tiền ngay. Quá hạn sẽ không được giải quyết! 1X9t,1,accepted_label_1
VinaPhone: Quy khach dang co 1.500 diem tich luy sap het han. Vui long doi diem sang luu luong thoai hoac sms truoc ngay 31/05/2024. Chi tiet LH 18001260.,0,accepted_label_0
[Ninja Van] Van don NVVNB7K53P71: Tai xe se den lay hang luc 10h sang. Vui long chuan bi kien hang.,0,accepted_label_0
"Sacombank: TK ****9901 +100,000,000VND luc 10:05. So du: 450,700,000VND. ND: Giao dich tu app.",0,accepted_label_0
THÔNG BÁO KHẨN: Số thuê bao 0912345678 bị khóa do vi phạm. Gọi ngay 0909876543 nhận quyết định hủy khóa miễn phí trong 24h!,1,accepted_label_1
"ĐẦU TƯ SIÊU LỜI CHO BẠN! Chỉ cần gửi 1 triệu, nhận ngay 15 triệu trong 7 ngày! Sàn đầu tư ""SIÊU LỜI"" - giao dịch 100% tự động, không lo lỗ! Tham gia ngay nhóm Zalo: zalo.me/giaodichsieuloivn",0,accepted_label_0
"H, Nếu bạn đang tìm kiếm những trải nghiệm thú vị đêm nay, hãy tham gia ngay hội nhóm: t.me/hn_night_vip. Chúng mình chờ bạn!",1,accepted_label_1
[Dịch vụ An toàn Số] Thông báo: Tài khoản của bạn sẽ bị tạm ngưng sử dụng trong 24h nếu không cập nhật thông tin cá nhân ngay. Truy cập ngay: antoanso.gov.vn,1,accepted_label_1
"@DN – Zalo: 0987654321. Tham gia hội nhóm ""Bạn gái 24/7"" tại đây: https://zalo.me/g/abcd1234",0,accepted_label_0
Tiki: Ma OTP dang nhap Tiki cua ban la 771023. Ma co hieu luc trong 15 phut. Khong chia se ma nay.,0,accepted_label_0
**Shoppee tuyển gấp nhân viên kiểm hàng tại nhà. Kiếm 750.000đ/ngày siêu nhẹ nhàng. Độ tuổi 22-65. Liên hệ ngay qua Zalo: 84345567891**,0,accepted_label_0
BHTN: Bạn đủ điều kiện nhận trợ cấp 15.000.000đ. Truy cập ngay http://qrs.tk để xác nhận. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,1,accepted_label_1
B4o_kiem_tien^10tr/ngay_chỉ_bằng_một_cú_chạm! Không_cần_khỏi_nghi hay_bằng_cấp. Hãy_nhấn_ngay: t.me/lazada_earn_job,1,accepted_label_1
[BHXH] Thoi han su dung the BHYT cua ma so 4829301293 con 15 ngay. Quy khach vui long gia han de dam bao quyen loi kham chua benh lien tuc.,0,accepted_label_0
"Mobifone TB: Tai khoan cuoc cua 0865432109 duoc hoan tien 50,000,000 VND do loi ky thuat. Goi hotline 19009988 de nhan tien ve vi MoMo hoac ATM.",0,accepted_label_0
Sendo: Don hang SD112233445 da giao thanh cong. Vui long vao app Sendo de xac nhan da nhan hang.,0,accepted_label_0
": ""Tuyển bạn gái xinh xắn, dễ thương tại khu vực Đà Nẵng. Zalo VIP: 0906xxxx88. Tham gia hội chị em xinh đẹp: zalo.me/dnbeauty247""",1,accepted_label_1
CUC CSGT: Moi chu phuong tien den tru so Phong CSGT de giai quyet vu viec lien quan den TTATGT. LH 0692342593 de biet them chi tiet.,0,accepted_label_0
"[Đà Nẵng – Zalo] T_0i_ đang ĐN, rảnh rỗi không? Cùng T khám phá những bí mật thú vị nhé! Xem clip độc quyền tại: https://zalo.me/g/abcd1234",1,accepted_label_1
Wintel: Quy khach da dang ky thanh cong goi cuoc WIN89. Uu dai Data khong gioi han va 50 phut goi ngoai mang. Gia han vao ngay 22/12/2025. LH 19002155.,0,accepted_label_0
Tuyển dụng cộng tác viên **S88Win** hưởng hoa hồng **52%**. Liên hệ zalo **Minh**: 0912345678. Đăng ký ngay: s88w.vip,0,accepted_label_0
"Mày ơi, cháu tao đang thi bé khỏe bé ngoan, mày vào link này tiktok-jobs.net vote cho nó một phiếu nhé, số báo danh 123.",1,accepted_label_1
McDonald's: Uu dai 15% cho khach hang thanh vien khi dat lich qua app McDonald's. Han dung 31/07/2026. Lien he hotline 19009001.,0,accepted_label_0
": ""Công an Tp.HCM: Tài khoản ngân hàng của bạn bị nghi ngờ giao dịch bất thường. Truy cập ngay hcmbank-verify.com để xác minh tránh bị phong tỏa!""",1,accepted_label_1
[TikTok] Ma OTP dang nhap TikTok cua Quy khach la: 391028.,0,accepted_label_0
"Ê Thảo, tài khoản tao bị khóa, mày chuyển giùm tao 500k vô số tài khoản này 68686868 VPBank nha, mai tao trả gấp đôi.",1,accepted_label_1
Bộ TT&TT: Phát hiện tài khoản ngân hàng của bạn có dấu hiệu rửa tiền. Truy cập: toa-an-dien-tu.com để chứng thực ngay,1,accepted_label_1
Công ty TNHH SunnyHome đang tuyển nhân viên làm việc tại nhà. Thu nhập 500k-1.200k/ngày. Nhận tiền sau 1 buổi. Zalo: zalo.me/84938445566 SĐT: 0938445566,0,accepted_label_0
Cục Thuế: Tài khoản thuế của bạn bị tạm ngưng do vi phạm. Xác minh ngay để tránh phạt nặng. Truy cập: thuequocgia.online,1,accepted_label_1
Cục Thuế: Tài khoản thuế điện tử của bạn đã bị tạm ngưng hoạt động do thông tin chưa được cập nhật. Truy cập ngay: thuedientu.com.vn để xác thực.,1,accepted_label_1
": [KHẨN CẤP] Mirae Asset chính thức thông báo bạn - Nguyễn Thị Kim Chi, CMND: 191094562 đang nợ 8,350,000đ. Thanh toán trước 15h hôm nay nếu không sẽ có đội xử lý đến tận nhà và công ty bạn. Hotline giải quyết: 0938.776.554",1,accepted_label_1
"[Van phong Thua phat lai Quan 1] Thong bao: Le Van Manh con no 15,000,000 VND den han 15/06/2025. Vui long thanh toan toan bo de tranh phat lai va xu ly phap ly.",1,accepted_label_1
382910 is your Instagram code. Don't share it.,0,accepted_label_0
[Cong an TP] Lich thi hanh an: Nguyen Thi Xuan can co mat tai Cong an TP vao 8h00 ngay mai. Lien he so QD-2025/001 neu can doi lich.,0,accepted_label_0
": Chào anh bạn! Mình tìm kiếm những người bạn đồng hành vui vẻ, thoải mái hơn tại Sài Gòn. Liên hệ ngay nhé: fb.com/hnvjp123.",0,accepted_label_0
Nhóm hẹn hò VIP dành cho nam giới – Zalo: 0987654321,0,accepted_label_0
BHXH gửi thông báo: Quý khách đủ điều kiện nhận hỗ trợ từ Quỹ an sinh xã hội do ảnh hưởng COVID-19. Truy cập ngay www.htxh-tro-cap.online để xác nhận thông tin. Lưu ý: Thời hạn xử lý chỉ 24h!,1,accepted_label_1
"NHÀ CÁI BIGBET - NẠP 150K THƯỞNG NGAY 450K RÚT TIỀN KHÔNG GIỚI HẠN ĐA DẠNG GAME: BÀI, THỂ THAO, XỔ SỐ LIÊN HỆ NGAY: t.ly/bigbet88",1,excluded_out_of_scope_malicious
"**** **Win88-Pro**: Tải app nhận **20 triệu**, nạp 3 lần rút thoải mái. Đa dạng game: TLMN, Poker, Bầu Cua. Hotline: 0987654321. Link: https://win88pro.com/kLm9",1,excluded_out_of_scope_malicious
"Chúc mừng Anh (Chị)! Theo quyết định 234/QĐ-BHXH, Ông (Bà) đã đủ điều kiện nhận tiền hỗ trợ 5.000.000đ. Truy cập ngay ho.tro-xa-hoi.com để xác nhận. Quá hạn sẽ không được chấp nhận. aZ7r",1,accepted_label_1
"TopCV Tuyen Dung: Thong bao tuyen dung cap bach Nhan su muc luong cao 30,000,000 VND. Uu tien nguoi di lam ngay. Dang ky qua so 0978123456 trong hom nay.",0,accepted_label_0
"Trung tam Giai Quyet Viec Lam TB: Ban duoc moi phong van vi tri Ke toan luong 10,000,000 VND. Chong trinh yeu cau nop phi bao hiem lao dong 200.000 VND truoc buoi hop.",0,accepted_label_0
**Tập đoàn Lương Thế Vinh tuyển dụng cộng tác viên online.** Mức thu nhập hấp dẫn từ **800.000 - 2.000.000đ/ngày**. Độ tuổi từ **18-55**. Liên hệ ngay: - Zalo: **0987654321** - Website: **lthcareer.com**,0,accepted_label_0
Bảo hiểm Xã hội Việt Nam thông báo tài khoản thanh toán BHYT của quý khách sẽ bị khóa sau 24h. Xác nhận ngay tại: https://bhxh-yt.com,1,accepted_label_1
"[QC] SIÊU ƯU ĐÃI: Tặng ngay 1GB data khi Quý khách thực hiện chuẩn hóa thông tin thuê bao chính chủ tại cửa hàng Vietnamobile gần nhất. Chi tiết LH 789. Tu choi QC, soan TC gui 123.",0,accepted_label_0
[VIETCOMBANK] Thông báo: Tài khoản của quý khách đã bị tạm dừng do nghi ngờ giao dịch bất thường. Truy cập ngay vietcombank.1234.net để xác minh và khôi phục tài khoản.,1,accepted_label_1
Bộ TT&TT: Số điện thoại của bạn sắp bị tạm ngưng 120 phút. Truy cập ngay https://xacthuc-vnid.com để tránh mất liên lạc.,1,accepted_label_1
"ViettelPost TB: Don hang #GHN334455 dang giu tai buu cuc co phat sinh phi qua tai 5,000,000 VND. Vui long thanh toan trc khi nhan hang.",0,accepted_label_0
Lm89 Zz2n hãy bấm vào đây để hưởng 500tr/tháng nhé. Chỉ cần theo dõi vài bước đơn giản là xong. Truy cập: t.me/daudautien_2024,1,accepted_label_1
Lotteria: Hoàn tiền 15% tối đa 30.000đ khi quét mã thanh toán VNPAY-QR hoặc ShopeePay. Áp dụng đến hết ngày 30/09/2025. Xem tại lotteria.vn.,0,accepted_label_0
Công ty Viễn thông: Thiết bị của bạn có dấu hiệu gửi thư rác. Xác minh ngay tại: vt-xacminh.com,1,accepted_label_1
Techcombank: Ma OTP 582736 de xac nhan thanh toan truc tuyen. Khong cung cap OTP cho bat ky ai ke ca nhan vien ngan hang.,0,accepted_label_0
"**Công ty FPT tuyển gấp nhân viên nhập liệu tại nhà!** - **Công việc nhẹ nhàng**: Xử lý dữ liệu đơn hàng online, hoàn toàn không yêu cầu kinh nghiệm. - **Thu nhập hấp dẫn**: Nhận tiền sau 10-20 phút, mức lương **400-1.200k/ngày**. - **Đối tượng**: Nam/Nữ từ 22-55 tuổi. **Liên hệ ngay**: - Zalo: zalo.me/84918827775 - Hotline: 0918827775",1,accepted_label_1
"Chào bạn, mình là Khôi. Công việc kiếm tiền online siêu dễ bằng TikTok, hưởng 300 triệu mỗi tháng. Không cần vốn, không cần kinh nghiệm.",1,accepted_label_1
