sample_id,content,label,has_url,has_phone_number,sender_type,category,obfuscation_level,data_origin
ViSmish_08709,"(TB) Chúc mừng đội tuyển VIỆT NAM VÔ ĐỊCH ASEAN CUP 2024, VinaPhone tặng riêng Quý khách 20% giá trị thẻ nạp vào HÔM NAY 07/1/2025 (khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày). Cơ hội trúng iPhone 16 Pro Max và hàng ngàn giải thưởng tổng trị giá hơn 5,5 TỶ đồng khi nạp thẻ từ 20.000đ. Thêm ưu đãi hời khi nạp thẻ tại https://my.vnpt.com.vn/adv/napthe . CSKH: 18001091 (0đ).",0,1,1,brandname,Viễn thông,NONE,real
ViSmish_08710,"[TB] Bộ Công an thông báo: Hiện nay, tội phạm giả danh cơ quan Công an, Viện kiểm sát, Tòa án... gọi điện thông báo có liên quan đến các vụ án đang điều tra, mua bán ma túy, rửa tiền..., gửi lệnh bắt giữ hay tài liệu liên quan khác qua mạng xã hội để đe dọa, yêu cầu chuyển tiền đến các tài khoản chỉ định hoặc tài khoản mới mở rồi cung cấp thông tin tài khoản để kiểm tra hoặc tải các đường link, phần mềm giả mạo cơ quan, nhằm đánh cắp thông tin tài khoản ngân hàng để chiếm đoạt. Việc các cơ quan chức năng điều tra, xác minh, xử lý tội phạm đều được tiến hành trực tiếp, không thông qua mạng xã hội gửi thông báo, tin nhắn yêu cầu. Đề nghị người dân cảnh giác, không thực hiện theo các yêu cầu của đối tượng và trình báo ngay với cơ quan công an nơi gần nhất để được giải quyết.",0,0,0,brandname,Dịch vụ công thật,NONE,real
ViSmish_08712,[TB] Dung quen Ban dang co voucher giam 50% toi da 10.000d khi thanh toan Dien/Nuoc/Internet truyen hinh se HET HAN HOM NAY 14/05/2024. Mo app hoac truy cap https://km.vtmoney.vn/314y/uudai2 de su dung uu dai Ban nhe.,0,1,0,brandname,Khác,NONE,real
ViSmish_08713,VCB Digibank thong bao.tai khoan cua quy khach da dang nhap o mot thiet bi khac.neu khong phai ban vui long dang nhap www.vcbdiglhtbink.com de xac thuc tranh bi lua dao chiem dung tai khoan ban!,1,1,0,brandname,Giả mạo ngân hàng,Level 0 - Formal,real
ViSmish_08715,"(TB) NAP HÔM NAY, QUÀ LIỀN TAY! VinaPhone dành riêng cho Quý khách nhận được tin nhắn: + Tặng ngay 20% giá trị thè nạp trong NGÀY MAI 19/8/2025. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày.  + Thêm ưu đãi hời khi nạp tại https://my.vnpt.com.vn/adv/napthe . CSKH: 18001091 (0đ).",0,1,1,brandname,Viễn thông,NONE,real
ViSmish_08717,"Cam on Quy KH PE13000146339 da thanh toan so tien dien thang 11/2021, so tien 445,465d. LH 1900545454",0,0,1,brandname,Dịch vụ công thật,NONE,real
ViSmish_08718,"Hê, cả họ cũng giục t kết hôn luôn nhưng mà là say đ nhé",0,0,0,personal_number,P2P hard negative,NONE,external_curated
ViSmish_08728,Do su co tam gian doan cap dien Khach hang PE13000143179 tu 18:54 - 20:54 ngay 21/01/2022. Kinh xin loi quy Khach hang va mong duoc thong cam. LH 1900545454,0,0,1,brandname,Dịch vụ công thật,NONE,real
ViSmish_08729,[THÔNG BÁO]. Bộ GD & ĐT đã MỞ LẠI HỆ THỐNG ĐĂNG KÝ NGUYỆN VỌNG đến hết 17h00 ngày 23/8/2022 để tạo thêm điều kiện cho các bạn tự đăng ký. Đây là cơ hội cuối cùng để thí sinh hoàn thành việc đăng ký nguyện vọng của mình vào Đại học FPT.,0,0,0,brandname,Khác,NONE,real
ViSmish_08730,Chào Hùng. Lâu rồi không gặp. dạo này công việc vẫn ổn chứ,0,0,0,personal_number,Tin nhắn cá nhân và OTP,NONE,real
ViSmish_08732,"(TB) Lên VNPT Money, TÍCH ĐIỂM ĐỔI VOUCHER thanh toán mọi dịch vụ khi nạp điện thoại. Áp dụng đồng thời chiết khấu 4% - KHÔNG GIỚI HẠN mệnh giá và số lần nạp. Chương trình dành riêng cho TB VinaPhone từ nay đến 18/11. Chi tiết tại https://km.vnptmoney.vn/giatvoucher?m=aDJW1ad. LH 18001091 (#3).",0,1,1,brandname,Khác,NONE,real
ViSmish_08748,"(TB) Công việc dù có bận rộn đến mấy, cũng đừng quên VinaPhone tặng riêng Quý khách 20% giá trị thẻ nạp trong HÔM NAY 10/10/2023. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Ưu đãi hấp dẫn khi nạp thẻ tại https://shop.vnpt.vn/nap-the.html . CSKH: 18001091 (0đ).",0,1,1,brandname,Viễn thông,NONE,real
ViSmish_08750,"Chỉ cần ngồi quán cf rồi chuyển cho nó 150tr thò đc chức trưởng phòng nha , mà trưởng phòng của bọn đa cấp",0,0,0,personal_number,P2P hard negative,NONE,external_curated
ViSmish_08757,"(CSKH) VinaPhone kinh chuc Quy khach ngay SINH NHAT nhieu niem vui va hanh phuc! VinaPhone kinh tang Quy khach 100 diem de trai nghiem cac uu dai hap dan (qua tang, goi cuoc...) tai website/ung dung My VNPT https://my.vnpt.com.vn/adv/vplus. CSKH 18001091 (0d). Tran trong!",0,1,1,brandname,Khác,NONE,real
ViSmish_08758,"Xin chúc mừng chị là khách hàng may mắn nhận tin vào đúng KHUNG GIỜ 10 PHÚT VÀNG của ""VINFAST"" ngày hôm nay. Chị được nhận ưu đãi mua 1 chiếc xe điện gấp gọn ADO A16 với giá ưu đãi 286.000 (còn miễn phí ship)",1,0,0,brandname,Khác,Level 2 - Leet nặng,real
ViSmish_08763,TK ViettelPay 9704...1278 GD +5.000 VND luc 2024-05-25 07:12:57 So du 8.372 VND ND: 240525151055499 QUATANGVOUCHER 240525151055499 84867256447,0,0,1,brandname,Ngân hàng thật,NONE,real
ViSmish_08778,"[UNG TIEN AIRTIME] Tai khoan chinh cua Quy Khach sap het. Soan A hoac Y gui 1357 de duoc ung 15000d, GIA CUOC 0 DONG vao tai khoan Airtime (su dung thoai va sms) va dong y cho VNPT xu ly du lieu KH theo chinh sach tai https://my.vnpt.com.vn/tinh-nang/chinh-sach-rieng-tu. Hieu luc su dung tai khoan Airtime la 750 phut. So tien da ung 15000d se duoc tru vao TKC. Chi tiet LH 18001091 (mien phi).",0,1,1,shortcode,Viễn thông,NONE,real
ViSmish_08779,"[QC] NẠP THẺ LIỀN TAY, NHẬN NGAY QUÀ KHỦNG 1.Thẻ mệnh giá dưới 50.000đ, tặng 6GB/3 ngày: 3GB trên các hạ tầng (ST15K)+3GB trên 4G 2.Thẻ mệnh giá từ 50.000đ trở lên, tặng 14GB/7 ngày: 7GB trên các hạ tầng (ST30K)+7GB trên 4G CT áp dụng với THẺ NẠP ĐẦU TIÊN trong ngày 08/10 cho TB của Quý khách. LH 198 (0đ). Từ chối QC, soạn TC1 gửi 199",0,0,0,brandname,Quảng cáo hợp lệ,NONE,real
ViSmish_08784,"Tôi kể về người bạn trong tưởng tượng, ngay chiều hôm đó tôi có mặt ở văn phòng bs tâm lý",0,0,0,personal_number,P2P hard negative,NONE,external_curated
ViSmish_08788,"EVNHCMC TB TIEN DIEN T7/22 KH PE13000143179 LA 99,976 VND VUI LONG T.TOAN TRUOC 22/07/2022 LH 1900545454",0,0,1,brandname,Dịch vụ công thật,NONE,real
ViSmish_08789,[TB] Chung một quyết tâm - Hãy hành động vì cộng đồng không ma tuý!,0,0,0,brandname,Dịch vụ công thật,NONE,real
ViSmish_08791,Quy khach duoc cong 3 diem do Giao dich thanh toan DV vien thong qua VIETTEL MONEY vao ngay 28/07/2023.Truy cap https://vtmoney.onelink.me/314y/loyalty de doi diem sang cac qua tang cua chuong trinh. Tran trong.,0,1,0,brandname,Khác,NONE,real
ViSmish_08795,đời đời đ thể quên,0,0,0,personal_number,P2P hard negative,NONE,external_curated
ViSmish_08798,"Mong k ai biết ""thằng cha nào đấy"" là tôi",0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real
ViSmish_08800,"If you believe in yourself, you do not have to fear any challenge. Hoa Sen University wishes you the best of luck and success for your high school graduation exams in 2022.  Don't let anything hold you back! Go for it! Contact: 0908275276",0,0,1,brandname,Khác,NONE,real
ViSmish_08801,"356796 la ma xac thuc OTP tren MyVNPT cua Quy khach. Ma co hieu luc trong 2 phut. De dam bao an toan, Quy khach vui long khong chia se ma nay voi bat ky ai.",0,0,0,brandname,Tin nhắn cá nhân và OTP,NONE,real
ViSmish_08802,Mo Viettel Money la co qua. Qua tang tu 1.000D den 1 TRIEU dang cho Ban. Mo app Viettel Money hoac truy cap ngay link https://km.vtmoney.vn/314y/uudai1 de nhan qua ngay thoi Ban oi.,0,1,0,brandname,Khác,NONE,real
ViSmish_08808,Trân trọng thông báo tới Quý khách! Tài khoản của bạn sẽ bị tạm ngưng dịch vụ vào ngày 1 tháng 11. Quý khách nhanh chóng đăng nhập vào https://vietinbank.top để cập nhật trực tuyến.,1,1,0,brandname,Giả mạo ngân hàng,Level 0 - Formal,real
ViSmish_08809,Coi cí mặt biếc hưởng ghê,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real
ViSmish_08811,cho t vay 50tr thôi cũng đc,0,0,0,personal_number,P2P hard negative,NONE,external_curated
ViSmish_08813,"Viettel TB: Goi 500MB30N da het thoi gian su dung. De lua chon cac goi Mobile Internet khac, vui long bam goi *098#. Chi tiet LH 198 (0d). Tran trong.",0,0,0,shortcode,Viễn thông,NONE,real
ViSmish_08816,"(CSKH) Nhân kỷ niệm sinh nhật 29 năm, để tri ân Quý khách đã đồng hành trong suốt thời gian qua, VinaPhone tặng Quý khách 1000 điểm VinaPhone Plus để sử dụng đổi vật phẩm, voucher và nhiều quà tặng hấp dẫn khác. Kính mời Quý khách truy cập website hoặc ứng dụng My VNPT http://my.vnpt.com.vn/adv/vplus để nhận ưu đãi từ chương trình. CSKH 18001091 (0đ). Trân trọng./.",0,1,1,brandname,Khác,NONE,real
ViSmish_08818,"gây tê nửa người nên vẫn nhận thức đc ông bs đang dùng búa phang ầm ầm ở dứi, rồi mùi khét khét thơm thơm khi đốt sụn chêm, lâu lâu lại có mấy câu chửi mấy anh thực tập viên vì đem thiếu dụng cụ r khoan mãi một lỗ mà ko xong :))))",0,0,0,personal_number,P2P hard negative,NONE,external_curated
ViSmish_08825,Cười mún nội thương lun,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real
ViSmish_08827,"Xin chào , Bạn có muốn tìm công việc bán thời gian không ? Với mức lương 5tr-30tr 1 tháng mỗi ngày ít nhất 500k không phí phụ thu. công việc đơn giản, làm việc tại nhà nếu bạn muốn tham gia với công việc này xin liên hệ ngay vào zalo ID:84394699827 dưới 23t xin vui lòng không tham gia",1,0,1,personal_number,Tuyển dụng giả,Level 1 - Leet nhẹ,real
ViSmish_08829,Chung toi phat hien tai khoan cua ban dang tieu dung o nuoc ngoai. Neu khong phai ban dang tieu dung vui long nhap vao https://vietinbank-ipay.com de huy thanh toan,1,1,0,brandname,Giả mạo ngân hàng,Level 0 - Formal,real
ViSmish_08832,(TB) NGÀY VÀNG TỚI! Mời Quý khách nạp thẻ trong HÔM NAY 07/11/2025 để nhận ngay 20% giá trị. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Thêm ưu đãi khi nạp tại: https://my.vnpt.com.vn/adv/napthe . CSKH: 18001091 (0đ).,0,1,1,brandname,Viễn thông,NONE,real
ViSmish_08834,QuaTangVIP - Ma OTP cua ban la 577388. Ma co hieu luc trong vong 2 phut. Vui long khong chia se ma nay voi nguoi khac.,0,0,0,brandname,Tin nhắn cá nhân và OTP,NONE,real
ViSmish_08836,"(TB) Đừng bỏ qua QUÀ TẶNG ĐẦU TUẦN, VinaPhone tặng riêng Quý khách 20% giá trị thẻ nạp trong HÔM NAY 12/9/2023. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Ưu đãi hấp dẫn khi nạp thẻ tại https://shop.vnpt.vn/nap-the.html . CSKH: 18001091 (0đ).",0,1,1,brandname,Viễn thông,NONE,real
ViSmish_08837,"357830 la ma xac thuc OTP tren MyVNPT cua Quy khach. Ma co hieu luc trong 2 phut. De dam bao an toan, Quy khach vui long khong chia se ma nay voi bat ky ai.",0,0,0,brandname,Tin nhắn cá nhân và OTP,NONE,real
ViSmish_08841,có nhìn thấy những biểu cảm này giống con gái k,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real
ViSmish_08847,"Quy khach co 16.985 dong trong tai khoan. Bam goi *098*3# de co 3GB voi 15.000d/3 ngay hoac *098*989# (30.000d/3 ngay) co 15GB (5GB/ngay), mien phi 10 phut/cuoc noi mang, 15 phut ngoai mang, SMS noi mang va TV360. Goi cuoc gia han khi het chu ky. De biet thong tin cac uu dai khac, bam goi *098# hoac truy cap My Viettel tai https://myvt.page.link/goidata . Chi tiet LH 198 (0d). Tran trong.",0,1,0,shortcode,Viễn thông,NONE,real
ViSmish_08850,"Xin chào, có phải bản đang muốn tìm công việc không? Với mức lương là 6tr-36tr mỗi tháng với công việc hoàn toàn hợp pháp và đảm bảo thu nhập. Mỗi ngày bạn nhận thấp nhất là 800k, kiếm tiền tại nhà đơn giản. zalo.me/84918759421 Dưới 23 tuổi vui lòng không liên hệ tham gia Nếu như bạn có nhu cầu vui lòng liên hệ zalo ID Dịch vụ 1 với 1 :84918759421",1,1,1,personal_number,Tuyển dụng giả,Level 0 - Formal,real
ViSmish_08859,OTP cua Quy Khach la: 66865406. Ma xac thuc giao dich tren vi co hieu luc trong vong 2 phut. QK TUYET DOI khong cung cap OTP cho nguoi khac tranh bi lua dao!,0,0,0,brandname,Tin nhắn cá nhân và OTP,NONE,real
ViSmish_08861,"(TB) Có ngay ƯU ĐÃI 50% KHI NẠP TIỀN TRÊN MY VNPT! Dành cho Quý khách NẠP TIỀN bằng hình thức trực tiếp, DUY NHẤT qua ứng dụng https://my.vnpt.com.vn/adv/napdt trong HÔM NAY 20/4/2025. Khuyến mãi được sử dụng gọi và nhắn tin trong 15 ngày. CSKH:18001091 (0đ).",0,1,1,brandname,Viễn thông,NONE,real
ViSmish_08873,"767472 la ma xac thuc OTP tren MyVNPT cua Quy khach. Ma co hieu luc trong 2 phut. De dam bao an toan, Quy khach vui long khong chia se ma nay voi bat ky ai.",0,0,0,brandname,Tin nhắn cá nhân và OTP,NONE,real
ViSmish_08874,"Chả công an nào giải quyết đâu, trừ khi gây dư luận xh, tống tiền…",0,0,0,personal_number,P2P hard negative,NONE,external_curated
ViSmish_08879,Truong DH CNTT thong bao nghi hoc Mon Dai so tuyen tinh(MA003.N120) vao thu 4 ngay 01 thang 02 nam 2023. Chi tiet vui long lien he (028) 372 52002 chon 155,0,0,0,brandname,Khác,NONE,real
ViSmish_08892,"Quy khach co 13.547 dong trong tai khoan. Bam goi *098*3# de co 3GB voi 15.000d/3 ngay hoac *098*989# (30.000d/3 ngay) co 15GB (5GB/ngay), mien phi 10 phut/cuoc noi mang, 15 phut ngoai mang, SMS noi mang va TV360. Goi cuoc gia han khi het chu ky. De biet thong tin cac uu dai khac, bam goi *098# hoac truy cap My Viettel tai https://myvt.page.link/goidata . Chi tiet LH 198 (0d). Tran trong.",0,1,0,shortcode,Viễn thông,NONE,real
ViSmish_08895,Hi vọng mãng cầu gánh giùm năng cụt chứ k tình hình này làm gì có chuyện 100k 3kg năng cụt chín,0,0,0,personal_number,P2P hard negative,NONE,external_curated
ViSmish_08896,Chúc mừng anh Hoàng Minh Tuấn đã trở thành khách hàng may mắn tham gia chương trình vé cào may mắn của thế giới di động https://bit.ly/vecaomayman,1,1,0,personal_number,Khác,Level 0 - Formal,real
ViSmish_08915,"GIA HAN LIEN TAY, CHOP NGAY UU DAI! Goi cuoc FHAPPY (118.000d/90 ngay) cua QK co HSD het ngay 10/07/2025 23:59:59. Moi QK gia han goi cuoc bang cach quet QR va thanh toan de dang qua tai khoan ngan hang/vi dien tu tai https://thanhtoan.vnpt.vn/1b277a24. CSKH 18001091.",0,1,1,shortcode,Viễn thông,NONE,real
ViSmish_08917,Con dùng ít em sợ hết hạn vứt đi lại phí nên uống hộ hoy mà,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real
ViSmish_08921,"[TB] LEN MANG THA GA, GOI DIEN THAT DA! 1. Soan V50K gui 191: 50.000d/7 ngay co 7GB, mien phi 20p/cuoc goi noi mang 2. Soan V30X gui 191: chi 30.000d/7 ngay co 3,4GB (500MB/ngay), mien phi 10p/cuoc goi noi mang DV gia han sau 7 ngay. CT danh rieng cho TB cua Quy khach. LH 198 (0d).",0,0,0,brandname,Viễn thông,NONE,real
ViSmish_08923,"GIA HAN LIEN TAY, CHOP NGAY UU DAI! Goi cuoc D159V (159.000d/30 ngay) cua QK co HSD het ngay 03/01/2025 23:59:59. Moi QK gia han goi cuoc bang cach quet QR va thanh toan de dang qua tai khoan ngan hang/vi dien tu tai https://thanhtoan.vnpt.vn/953bb1fe. CSKH 18001091.",0,1,1,shortcode,Viễn thông,NONE,real
ViSmish_08924,"Viettel TB: Từ 0h-5h ngày 20/04/2024, gói FB7 sẽ gia hạn. Cước phí 10.000đ/7 ngày được truy cập không giới hạn lưu lượng ứng dụng Facebook và nhắn tin qua Messenger. Quý khách đảm bảo thuê bao hoạt động 2 chiều và đủ tiền để gói cước gia hạn thành công. Để hủy gia hạn, soạn HUY FB7 gửi 191. Chi tiết LH 198 (0đ). Trân trọng.",0,0,0,shortcode,Viễn thông,NONE,real
ViSmish_08927,Ng duy nhất ra khỏi phòng khỏi nhà là bạn đó.,0,0,0,personal_number,P2P hard negative,NONE,external_curated
ViSmish_08928,"[QC] DOJI giảm giá đến 40% khi mua: Quà tặng vàng Kim Bảo Phúc, trang sức cao cấp và trang sức vàng 24K (không áp dụng với sản phẩm đặc biệt). Giảm giá thêm 2% cho Khách hàng Viettel++. CT áp dụng từ 10-14/11/2022 tại Hội chợ Trang sức quốc tế Việt Nam và hệ thống Trung tâm Vàng bạc trang sức DOJI tại TP.HCM. Truy cập My Viettel (http://myvt.page.link/doji) để nhận ưu đãi. LH 198 (0đ). Từ chối QC, soạn TC3 gửi 199.",0,1,0,brandname,Quảng cáo hợp lệ,NONE,real
ViSmish_08929,G-747807 là mã xác minh Google của bạn. Đừng chia sẻ với bất kỳ ai.,0,0,0,brandname,Tin nhắn cá nhân và OTP,NONE,real
ViSmish_08932,"Viettel TB: Quý khách được cộng 500MB (gói ST5KDS) để truy cập Internet trong ngày, hết lưu lượng truy cập theo gói Mobile Internet đang sử dụng (nếu có). Truy cập My Viettel tại https://viettel.vn/kttk để kiểm tra ưu đãi. Soạn HUY ST5KDS gửi 191 để hủy gói. Chi tiết LH 198 (0đ). Trân trọng.",0,1,0,shortcode,Viễn thông,NONE,real
ViSmish_08933,Mk đã kiếm được 100tr đầu tiên nhờ việc bốc phét ntn:(((,0,0,0,personal_number,P2P hard negative,NONE,external_curated
ViSmish_08944,"[TB] NẠP THẺ ĐỦ ĐẦY - DATA XÀI NGAY! Tặng 20% giá trị tất cả thẻ nạp vào tài khoản viễn thông trong ngày 25/07/2025. Tiền KM sử dụng truy cập Internet trong 15 ngày. Nạp thẻ online tại các ví điện tử, ứng dụng thanh toán hoặc tại https://viettel.vn/naptienkm . Chi tiết gọi 198 bấm phím 8 (0đ). Trân trọng.",0,1,0,brandname,Viễn thông,NONE,real
ViSmish_08945,"Còn lại mặt gầy , tay gầy khẳng khiu còn hơn tay t mà kêu k mi nhon :)))",0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real
ViSmish_08951,Nghe máy đi Có chuyện cần nhờ Em là bạn của Tiến đúng ko? A ở cùng nhà vs Tiến E có số người thân của Tiến ko ?. Gửi cho a vs. Gấp e à,1,0,0,personal_number,Khác,Level 0 - Formal,real
ViSmish_08953,[TB] Ban co KHUYEN MAI 45% nap the Viettel duy nhat 31/5-1/6/2024 tren Viettel Money (gom tang 35% gia tri the nap + hoan tien 10%). Nap ngay tai https://km.vtmoney.vn/314y/km45,0,1,0,brandname,Khác,NONE,real
ViSmish_08954,"[UNG TIEN AIRTIME] Tai khoan chinh cua Quy Khach sap het. Soan A hoac Y gui 1357 de duoc ung 30000d, GIA CUOC 0 DONG vao tai khoan Airtime (su dung thoai va sms) va dong y cho VNPT xu ly du lieu KH theo chinh sach tai https://my.vnpt.com.vn/tinh-nang/chinh-sach-rieng-tu. Hieu luc su dung tai khoan Airtime la 1400 phut. So tien da ung 30000d se duoc tru vao TKC. Chi tiet LH 18001091 (mien phi).",0,1,1,shortcode,Viễn thông,NONE,real
ViSmish_08955,"VinaPhone: Quy khach duoc ung toi da 10 phut  thoai ngay ca khi tai khoan het tien. Goi tel:0241098 va lam theo huong dan de thuc hien cuoc goi. Cuoc goi noi mang 1730d/phut, ngoai mang 1.930d/phut. LH 18001091 (mien phi).",0,0,1,shortcode,Viễn thông,NONE,real
ViSmish_08957,Nhan vien co SDT ${driverContact} dang giao DH 299325121788280 den ban. Thanh toan qua ZaloPay de duoc giam ngay 50k. Bam de nhan: https://zalo.me/app/link/9auzpq62k1,0,1,0,brandname,Vận chuyển,NONE,real
ViSmish_08958,tra tấn t vs m,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real
ViSmish_08960,"EVNHCMC TB-Ky1T07 GHI 00:25 16/07/22 CSM1942, CSC1746 KH PE13000146339 LA196kWh TIEN 393060VND THU TIEN TU 18/07/22 LH 1900545454",0,0,1,brandname,Dịch vụ công thật,NONE,real
ViSmish_08968,"[TB] Nap lien tay, Khuyen mai ngay. Tang 30% gia tri tat ca the nap trong ngay 22/10/2025 (20% de truy cap Internet, 10% de goi va nhan tin noi mang), uu dai su dung trong 15 ngay. CT danh rieng cho Quy khach khi nap the online tai cac vi dien tu, ung dung thanh toan hoac tai https://viettel.vn/naptienkm . LH 198 (0d).",0,1,0,brandname,Viễn thông,NONE,real
ViSmish_08970,Tai khoan chinh cua QK sap het. Vui long nap the de tiep tuc su dung cac dich vu cua VinaPhone. Chi tiet lien he CSKH 18001091 (0d) hoac truy cap https://my.vnpt.com.vn/app,0,1,1,shortcode,Viễn thông,NONE,real
ViSmish_08971,TK ViettelPay 9704...1278 GD -1.000 VND luc 2024-10-10 18:46:11 So du 3.372 VND ND: GD thanh toan 241010169000375 NAP TIEN DIEN THOAI cho Khach hang 0867256447,0,0,1,brandname,Ngân hàng thật,NONE,real
ViSmish_08974,"Quy khach duoc cong them 175 diem Viettel++ boi giao dich Tieu dung vien thong thang 03/2023. Thoi han su dung diem den 30/04/2024. Hay truy cap https://myvt.page.link/vtplus tren My Viettel hoac *098# de doi diem sang Data, SMS, Phut goi cung nhieu uu dai gia tri khac. Chi tiet LH 198. Tran trong.",0,1,0,brandname,Khác,NONE,real
ViSmish_08975,"[TB] MỪNG 20 NĂM DI ĐỘNG - Giảm giá 20%! Mua gói SD90 qua My Viettel: Chỉ còn 72.000đ/30 ngày (giá gốc 90.000đ) có 45GB (1,5GB/ngày). Gói cước gia hạn sau 30 ngày với giá gốc. Truy cập viettel.vn/20nam/SD90 để tham gia ngay. CT dành riêng cho Quý khách đến hết 31/10/2024. Chi tiết LH 198 (0đ).",0,1,0,brandname,Viễn thông,NONE,real
ViSmish_08979,Don hang 1689112485513 da giao thanh cong. Quy khach vui long danh gia thai do nhan vien giao hang qua link: http://yk.vtp.vn/s/_ZXa0KJDlKd5k9P9r0Te8Q,0,1,0,brandname,Vận chuyển,NONE,real
ViSmish_08983,cf sao quay phòng chi z,0,0,0,personal_number,P2P hard negative,NONE,external_curated
ViSmish_08992,"Lồng quả nhạc chill ko kém :""))",0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real
ViSmish_08997,Hk sạch nhưng khử mùi tối,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real
ViSmish_09002,đã bảo đ khóc rồi còn gì muốn sao ?,0,0,0,personal_number,P2P hard negative,NONE,external_curated
ViSmish_09006,"Tai khoan cua QK da duoc nap 20,000d tu My VNPT vao 21/09/2025 19:00:19. Ma giao dich 2376272006. Chi tiet lien he CSKH 18001091 (0d) hoac truy cap https://my.vnpt.com.vn/app",0,1,1,shortcode,Viễn thông,NONE,real
ViSmish_09008,Chung toi phat hien tai khoan cua ban dang tieu dung o nuoc ngoai .Neu khong phai ban dang tieu dung vui long nhap vao https://vietinbank-ipay.com de huy thanh toan,1,1,0,brandname,Giả mạo ngân hàng,Level 0 - Formal,real
ViSmish_09012,"[TB] Giảm ngay 3% giá trị thanh toán khi nạp thẻ vào tài khoản viễn thông cho thuê bao trả trước qua tài khoản ngân hàng hoặc tài khoản ViettelPay liên kết trên My Viettel. ĐẶC BIỆT, TẶNG THÊM 50% GIÁ TRỊ CHO LẦN NẠP THẺ ĐẦU TIÊN vào Chủ nhật ngày 20/03/2022. Tiền khuyến mại sử dụng nội mạng trong 15 ngày. Nạp tiền tại https://myvt.page.link/naptiencn . LH 198 (0đ). Trân trọng!",0,1,0,brandname,Viễn thông,NONE,real
ViSmish_09018,"(TB) Game bình chọn nghệ sĩ sắp kết thúc! Cơ hội cuối săn iPhone 15 Pro 128GB, quà nạp tiền điện thoại đến 200.000đ và quyền lợi chụp hình cực hot cùng idol đang chờ bạn tại sự kiện Sound Freedom by VinaPhone. Hạn cuối: 04/09/2024. Truy cập ngay https://my.vnpt.com.vn/adv/game. CSKH: 18001091 nhánh 3 (0đ). Trân trọng!",0,1,1,brandname,Khác,NONE,real
ViSmish_09020,Dang ky nhan 88.000k . KM hot nap dau nhan 288k x1 vong cuoc . DK t.ly/a0GYg lmADZ,1,1,0,personal_number,Cờ bạc / Betting,Level 1 - Leet nhẹ,real
ViSmish_09021,cho e xin miếng mông dzới ướccc ao,0,0,0,personal_number,P2P hard negative,NONE,external_curated
ViSmish_09022,T có 6tr tháng thì làm ntn,0,0,0,personal_number,P2P hard negative,NONE,external_curated
ViSmish_09023,"[TB] NGÀY QUỐC TẾ HẠNH PHÚC - KHUYẾN MẠI SẺ CHIA Mừng ngày Quốc tế Hạnh phúc 20/3, soạn 4G gửi 191: MIỄN PHÍ 180 ngày dùng DATA 4G truy cập Internet, xem phim, nghe nhạc... Lưu ý: 1.Để sử dụng ưu đãi, vui lòng bật chế độ 4G/LTE trên máy (xem hướng dẫn tại http://viettel.vn/on4g ) 2.DV gia hạn sau 180 ngày với 300.000đ 3.KM áp dụng 1 lần đến 31/03/2022 cho TB nhận được tin nhắn. LH 198 (0đ).",0,1,0,brandname,Viễn thông,NONE,real
ViSmish_09026,Disney có tuyển vai câm ko e ko bt nói tiếng anh,0,0,0,personal_number,P2P hard negative,NONE,external_curated
ViSmish_09031,(TB) CUỐI TUẦN VUI VẺ - NAP THẺ NHẬN QUÀ! VinaPhone tặng Quý khách ưu đãi 20% khi nạp thẻ vào NGÀY MAI 08/11/2024 (khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày). Thêm ưu đãi hời khi nạp thẻ tại https://my.vnpt.com.vn/adv/napthe . CSKH:18001091 (0đ).,0,1,1,brandname,Viễn thông,NONE,real
ViSmish_09033,đủy khanh làm s cái mặt t như cái thác zị đoá tức cái lòng ngực,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real
ViSmish_09039,"(TB) NHẬN NGAY QUÀ tặng lên tới 390.000Đ dành cho riêng quý khách để Thanh toán hoá đơn VNPT, Điện, Nước,... CHỈ CẦN soạn DK gửi 9191 (0đ) và làm theo hướng dẫn. Chi tiết xem tại https://km.vnptmoney.vn/390K. LH 18001091 (#3).",0,1,1,brandname,Khác,NONE,real
