sample_id,content,label,has_url,has_phone_number,sender_type,category,obfuscation_level,data_origin,teacher_model,teacher_version,teacher_logit_0,teacher_logit_1,teacher_p0_t1,teacher_p1_t1,teacher_p0_t2,teacher_p1_t2,teacher_temperature,teacher_pred,teacher_confidence,teacher_agree_label,distill_weight
ViSmish_07900,"HN – Hotline: 0987654321 – Chuyện riêng tư, thoải mái. Đến quán cà phê “Bóng Đêm” ở phố cổ. Gặp trực tiếp, kín đáo.",1,1,0,personal_number,Nội dung nhạy cảm,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.8017719,3.7673316,0.0005158888,0.99948406,0.022214355,0.97778565,2.0,1,0.99948406,True,1.0
ViSmish_07901,Nhưng mà vẫn phải xin bame 10k ăn bim bim mỗi cuối tuần =))))),0,0,0,personal_number,P2P hard negative,NONE,external_curated,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.7215934,-3.7441533,0.999428,0.0005720301,0.976635,0.023365008,2.0,0,0.999428,True,1.0
ViSmish_07902,"** Đại gia sảnh B – Đỉnh cao may mắn! ** Nạp ngay, nhận ngay *thưởng nóng 300%* cùng hàng loạt game đỉnh: **Baccarat siêu tốc, Mini Poker bùng nổ, Xổ số đỏ đen sấm sét!** **Rút tiền siêu tốc chỉ 2 phút** – Đội ngũ CSKH chuyên nghiệp 24/7. **Liên hệ ngay:** Hotline 0901 234 567 | Telegram: @daigiasanhB **Vào ngay:** dai-gia-sanhB.com (Tặng ngay 100K cho lần đầu tiên!)",1,1,0,personal_number,Cờ bạc / Betting,Level 4 - Mixed special characters,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.9237027,3.9551291,0.00037853175,0.9996214,0.019088129,0.98091185,2.0,1,0.9996214,True,1.0
ViSmish_07905,"Bộ Y Tế cảnh báo: Tài khoản bảo hiểm y tế của bạn đã hết hạn. Truy cập ngay mby-hssk.com để kích hoạt ngay, nếu không dịch vụ khám chữa bệnh sẽ bị tạm ngưng sau 24h.",1,1,0,shortcode,Dịch vụ công giả,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.9256182,3.9456055,0.00038142168,0.99961853,0.019159488,0.9808405,2.0,1,0.99961853,True,1.0
ViSmish_07909,Khi pn lương tháng 3-4 tr thì thấy đàn ông 10tr là ok rồi…,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.7437577,-3.7542105,0.9994461,0.0005539023,0.97699976,0.023000184,2.0,0,0.9994461,True,1.0
ViSmish_07911,"Chào bạn, tham gia chương trình siêu lợi nhuận từ bán hàng online ngay hôm nay. Chỉ cần điện thoại và mạng internet là đủ, không cần vốn lớn đâu nha!",1,0,0,personal_number,Crypto / Đầu tư giả,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.8428197,3.880804,0.00044205957,0.9995579,0.020596718,0.9794033,2.0,1,0.9995579,True,1.0
ViSmish_07912,Đéo hiểu sao mấy đứa đi nói dối với ngoại tình làm đc,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.7449777,-3.757499,0.9994486,0.000551412,0.9770504,0.022949586,2.0,0,0.9994486,True,1.0
ViSmish_07913,quả này cả phường cùng vào nghiệp vụ c.h.ế.t cmnl,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.581489,-3.6431694,0.99927217,0.0007278711,0.9737204,0.02627965,2.0,0,0.99927217,True,1.0
ViSmish_07914,"Shoppee đang tuyển gấp nhân viên kiểm duyệt sản phẩm trực tuyến. Lương 600.000-4.000.000đ/ngày, không giới hạn tuổi tác. Việc nhẹ, chỉ cần máy tính kết nối internet. Liên hệ ngay: Zalo 0987654321",1,1,1,personal_number,Tuyển dụng giả,Level 3 - Dot/Dash,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.9329598,3.9248538,0.0003865689,0.99961346,0.019285899,0.98071414,2.0,1,0.99961346,True,1.0
ViSmish_07915,[MSB] THÔNG BÁO KHẨN: Tài khoản của bạn đã bị tạm khóa do nghi ngờ giao dịch lạ 20.000.000 VND. Vui lòng truy cập ngay http://msb-online.vip để kích hoạt lại hoặc liên hệ tổng đài 1900XXX để được hỗ trợ.,1,1,0,brandname,Giả mạo ngân hàng,Level 1 - Leet nhẹ,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.817103,3.858152,0.0004639569,0.99953604,0.021090275,0.9789097,2.0,1,0.99953604,True,1.0
ViSmish_07916,[BHXHVN] QĐ-2024-4521: Quý khách đủ tiêu chuẩn NHẬN TRỢ CẤP từ Quỹ hỗ trợ thất nghiệp. Trao tiền tại: bit.ly/hstt-2024. QUÁ HẠN KHÔNG ĐƯỢC GIẢI QUYẾT! (Mã XN8j),1,1,0,personal_number,BHXH / Trợ cấp giả,Level 4 - Mixed special characters,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.9035873,3.937646,0.0003930293,0.999607,0.019443326,0.9805566,2.0,1,0.999607,True,1.0
ViSmish_07917,He thong eHospital: Ma OTP cua quy khach la 882103. Vui long nhap ma de hoan tat dang ky kham benh tai BV Cho Ray.,0,0,0,brandname,Dịch vụ y tế,NONE,synthetic,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.7571867,-3.7793794,0.9994671,0.00053294154,0.9774295,0.022570489,2.0,0,0.9994671,True,1.0
ViSmish_07918,Shopee: Don hang #240520KRMQPW cua ban da duoc dat thanh cong. Du kien giao 22/05-24/05.,0,0,0,brandname,Thương mại điện tử,NONE,synthetic,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.766613,-3.789425,0.9994773,0.00052266975,0.9776433,0.022356696,2.0,0,0.9994773,True,1.0
ViSmish_07919,Tai khoan cua ban da mo dich vu tai chinh toan cau phi dich vu hang thang la 2.000.000 VND se bi tru trong 2 gio. Neu khong phai ban mo dich vu vui long nhan vao https://svip-adi.com de huy,1,1,0,personal_number,Giả mạo ngân hàng,Level 0 - Formal,real,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.6996033,3.7265449,0.0005951222,0.9994049,0.023821099,0.9761789,2.0,1,0.9994049,True,1.0
ViSmish_07920,Do su co tam gian doan cap dien Khach hang PE13000146339 tu 09:15 - 12:15 ngay 30/04/2022. Kinh xin loi quy Khach hang va mong duoc thong cam. LH 1900545454,0,0,1,brandname,Dịch vụ công thật,NONE,real,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.741198,-3.715289,0.99942267,0.00057734834,0.9765291,0.023470892,2.0,0,0.99942267,True,1.0
ViSmish_07922,"""Bạn có muốn kiếm thêm thu nhập thụ động không? Chỉ cần 1 triệu là bạn đã có thể bắt đầu kiếm lời ngay lập tức mà chẳng mất phí. Tham gia ngay tại app.vn/kiemtienonline""",1,1,0,personal_number,Crypto / Đầu tư giả,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.881829,3.90517,0.0004149246,0.9995851,0.019967118,0.98003286,2.0,1,0.9995851,True,1.0
ViSmish_07923,"Reddi: So 0978123456 cua QK dat dieu kien nhan SIM vang phong thuy. Tong gia tri 1,000,000 VND. Goi lai so nay trong 24h de dat coc giu so.",1,0,1,brandname,Khác,Level 0 - Formal,synthetic_hard_negative,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.7825048,3.788953,0.0005146761,0.99948525,0.0221888,0.9778112,2.0,1,0.99948525,True,1.0
ViSmish_07924,Sao mấy cây xoài trái dc xum xuê dậy,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.6760025,-3.7664618,0.99941456,0.0005854968,0.97636783,0.023632128,2.0,0,0.99941456,True,1.0
ViSmish_07925,"[VCB] Ma OTP xac thuc GD la 482931, hieu luc 3 phut. KHONG chia se ma nay voi bat ky ai de bao mat tai khoan.",0,0,0,brandname,Ngân hàng thật,NONE,synthetic,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.7586217,-3.8080044,0.99948275,0.0005171677,0.97775877,0.022241276,2.0,0,0.99948275,True,1.0
ViSmish_07926,"Hihi_Bet_Nha_Cái_UY_TÍN~Mini_game_truc_tuyến, thưởng_tỷ_lệ_khủng, nạp_rút_nhanh. Tham_gia_ngay: hihibet.com/xK8p",1,1,0,personal_number,Cờ bạc / Betting,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.9295557,3.921792,0.00038907552,0.99961096,0.01934714,0.9806529,2.0,1,0.99961096,True,1.0
ViSmish_07927,WinMart: Sale 30% thit tuoi & rau cu vao cuoi tuan. Ap dung cho khach hang thanh vien den 30/06/2026. Hotline 18006968.,0,0,1,shortcode,Quảng cáo hợp lệ,NONE,synthetic,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.7640767,-3.7060823,0.9994305,0.0005695132,0.9766852,0.02331472,2.0,0,0.9994305,True,1.0
ViSmish_07928,[TB] Gmobile thông báo: Quý khách đã sử dụng hết 80% dung lượng gói G30. Vui lòng soạn DK G10 gửi 199 để mua thêm 1GB tốc độ cao chỉ với 10.000đ.,0,0,1,brandname,Viễn thông,NONE,synthetic,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.6022139,-3.546906,0.999215,0.0007849386,0.97273636,0.027263619,2.0,0,0.999215,True,1.0
ViSmish_07929,Vào đây trải nghiệm những phút giây thư giãn tuyệt vời cùng bạn bè thân quen tại sảnh chờ ảo 3D: vn.gg/club_xyz,1,1,0,personal_number,Nội dung nhạy cảm,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.838294,3.8622844,0.00045236052,0.99954766,0.020830443,0.97916955,2.0,1,0.99954766,True,1.0
ViSmish_07930,Grab: Ma OTP dang nhap ung dung cua ban la 310294.,0,0,0,brandname,Tin nhắn cá nhân và OTP,NONE,synthetic,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.7627285,-3.7765317,0.9994685,0.00053150835,0.97745925,0.022540791,2.0,0,0.9994685,True,1.0
ViSmish_07932,"[GHN Express] Ban duoc hoan 2,000,000 VND tu don hoan hang #GHN334455. De nhan tien ve the, goi 0912000123 va cung cap so the ngan hang.",1,0,1,brandname,Khác,Level 4 - Mixed special characters,synthetic_hard_negative,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.7863927,3.7715082,0.0005216974,0.9994783,0.022336345,0.97766364,2.0,1,0.9994783,True,1.0
ViSmish_07933,"[TB] TANG 50% gia tri tat ca the nap trong ngay 11/11/2021, tien KM su dung goi va nhan tin noi mang trong 15 ngay. CT ap dung cho TB nhan duoc tin nhan. LH 198 (0d). Chuc Quy khach suc khoe, an toan.",0,0,0,brandname,Viễn thông,NONE,real,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.746049,-3.74604,0.9994429,0.00055716647,0.97693366,0.023066334,2.0,0,0.9994429,True,1.0
ViSmish_07934,"**CẢNH BÁO TỨC THÌ**: Tài khoản [Dịch vụ Xác Thực Quốc Gia] của quý khách vừa bị **ngưng kích hoạt do vi phạm quy định**. Toàn bộ dữ liệu cá nhân đã được chuyển đến Phòng Điều Tra Hành Chính. Nếu không xác minh ngay trong vòng **04 giờ tới**, hệ thống sẽ tự động khóa vĩnh viễn. Truy cập ngay: 8436891234",1,0,1,personal_number,Dịch vụ công giả,Level 4 - Mixed special characters,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.9443836,3.9339957,0.00037870306,0.9996213,0.019092366,0.9809076,2.0,1,0.9996213,True,1.0
ViSmish_07937,"Dang ky goi 1D chi voi 10.000d/24h, Quy khach nhan ngay: 5GB Data toc do cao, 5 phut goi ngoai mang. Soan DK 1D gui 123 de dang ky. CTLH 0922789789 (0d).",0,0,1,brandname,Viễn thông,NONE,real,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.7526298,-3.7676082,0.99945825,0.00054170995,0.97724867,0.022751298,2.0,0,0.99945825,True,1.0
ViSmish_07940,[CƠ QUAN HẢI QUAN] Tài khoản ngân hàng của quý khách có dấu hiệu bất thường. Xác minh ngay tại: hq-xacthuc.com,1,1,0,shortcode,Dịch vụ công giả,Level 2 - Leet nặng,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.907558,3.9129946,0.00040123865,0.9995988,0.019641448,0.9803586,2.0,1,0.9995988,True,1.0
ViSmish_07942,[DigiBank VPBank] Giao dịch lạ từ thiết bị tại nước ngoài. Vui lòng truy cập vpdigi.online để xác nhận & tạm khóa tài khoản ngay.,1,1,0,brandname,Giả mạo ngân hàng,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.8948565,3.9052014,0.00040954346,0.99959046,0.019839741,0.9801602,2.0,1,0.99959046,True,1.0
ViSmish_07945,"MobiFone: Quy khach da su dung het 90% dung luong goi HD90. De kiem tra dung luong con lai, soan KT DATA gui 999. De mua them dung luong truy cap 9090.",0,0,1,shortcode,Viễn thông,NONE,synthetic,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.7686002,-3.7724261,0.99946946,0.000530571,0.9774786,0.022521341,2.0,0,0.99946946,True,1.0
ViSmish_07946,"H5B4t-X3m_100! nạp 1, trúng 100, rút ngay không cần nạp. Chơi B.B.5h, L.9ng-X.1c, N.hà-N.2. Liên hệ: hotro@h5h5.com. Link: h5h5.bet/H5t23",1,1,0,personal_number,Cờ bạc / Betting,Level 3 - Dot/Dash,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.9120414,3.9186041,0.00039721103,0.99960285,0.01954451,0.9804555,2.0,1,0.99960285,True,1.0
ViSmish_07947,"Nhiều vợ chồng , làm ở kcn, lương tổng hai ng nới được 15tr mà vẫn con cái học đàng hoàng mà.",0,0,0,personal_number,P2P hard negative,NONE,external_curated,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.546598,-3.5041254,0.999134,0.00086603133,0.97140086,0.028599171,2.0,0,0.999134,True,1.0
ViSmish_07948,"W8Win tặng 55k khi đăng ký tại w8win88.com. Bắn cá thần sò, xanh sành điệu. Rút tiền siêu tốc. Hỗ trợ 24/7",1,0,0,personal_number,Cờ bạc / Betting,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.4306955,3.4345655,0.0010423224,0.99895763,0.031291097,0.9687089,2.0,1,0.99895763,True,1.0
ViSmish_07950,WinMart: Tặng mã giảm 20.000đ khi thanh toán qua ZaloPay cho hóa đơn từ 300.000đ. Áp dụng tại tất cả hệ thống WinMart+ đến 31/08/2025. Website: winmart.com.vn.,0,1,0,brandname,Quảng cáo hợp lệ,NONE,synthetic,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.5143073,-3.4257264,0.99903274,0.0009673002,0.9698225,0.030177483,2.0,0,0.99903274,True,1.0
ViSmish_07951,Spa Lan Anh: Lich hen cham soc da cua chi Linh vao 16h chieu nay da duoc xac nhan.,0,0,0,personal_number,Tin nhắn cá nhân và OTP,NONE,synthetic,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.7039113,-3.7480268,0.99942005,0.00057997927,0.97647697,0.023523081,2.0,0,0.99942005,True,1.0
ViSmish_07952,"Bao hiem Xa hoi Viet Nam: Thong bao QK co 15,000,000 VND tien phan bo khuyen khich BHYT. Lien he so BH-LD/2025/001 de nhan ve tai khoan ngan hang.",1,0,0,brandname,BHXH / Trợ cấp giả,Level 2 - Leet nặng,synthetic_hard_negative,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.8497155,3.8450007,0.00045501886,0.9995449,0.02089031,0.97910964,2.0,1,0.9995449,True,1.0
ViSmish_07953,khum sao khum sao 10đ là được,0,0,0,personal_number,P2P hard negative,NONE,external_curated,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.7156444,-3.7881346,0.9994493,0.0005506948,0.97706497,0.02293499,2.0,0,0.9994493,True,1.0
ViSmish_07954,"**Thông báo khuyến mãi đặc biệt từ W88Vip Club!** **Tặng ngay 100% tiền nạp lần đầu** – Đa dạng game: Bầu Cua, Xóc Đĩa, Poker đỉnh cao. **Đăng ký ngay:** w88vip2.com | Liên hệ: Zalo 0987654321 (tư vấn 24/7). **Cược an toàn, rút tiền siêu tốc!** Đừng bỏ lỡ cơ hội trúng lớn!",1,1,0,personal_number,Cờ bạc / Betting,Level 5 - Extreme noise,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.9197764,3.9563737,0.0003795479,0.99962044,0.019113252,0.9808867,2.0,1,0.99962044,True,1.0
ViSmish_07955,Tiki: Don hang TKI-2233445566 da duoc giao den ban. Chuc ban co trai nghiem mua sam tuyet voi.,0,0,0,brandname,Thương mại điện tử,NONE,synthetic,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.7633991,-3.7991219,0.9994808,0.00051929394,0.9777141,0.022285957,2.0,0,0.9994808,True,1.0
ViSmish_07956,"OCB: TK ****6677 +10,000,000VND lúc 09:00. Số dư: 54,200,000VND. ND: Chuyển khoản nội bộ.",0,0,0,shortcode,Ngân hàng thật,NONE,synthetic,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.591055,-3.6066318,0.99925226,0.00074775534,0.97337306,0.026626956,2.0,0,0.99925226,True,1.0
ViSmish_07957,BookingCare: Lich hen tai BV Bach Mai ngay 18/10 cua ban bi huy do BS co lich dot xuat. Vui long chon lich khac tren app hoac LH 02473012468.,0,0,1,brandname,Dịch vụ y tế,NONE,synthetic,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.7690973,-3.7418008,0.99945325,0.0005467904,0.97714466,0.02285536,2.0,0,0.99945325,True,1.0
ViSmish_07958,Truong DH CNTT thong bao nghi hoc Mon Lap trinh huong doi tuong(IT002.N211) vao thu 4 ngay 10 thang 05 nam 2023. Chi tiet vui long lien he (028) 372 52002 chon 155,0,0,1,brandname,Khác,NONE,real,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.7843046,-3.7603824,0.99947137,0.000528633,0.9775189,0.022481078,2.0,0,0.99947137,True,1.0
ViSmish_07959,"Amazon cần tuyển nhân viên làm việc tại nhà!!! Số lượng: 100 người. Mô tả công việc: Xử lý đơn đặt hàng từ nền tảng thương mại điện tử của Amazon. Yêu cầu độ tuổi lao động: 23 ~ 60 tuổi. Lương hàng tháng từ 10 triệu đến 50 triệu đồng. Ít nhất 500k ~ 3000k mỗi ngày, thao tác đơn giản và hướng dẫn đi kèm, bạn có thể nhận tiền sau 15 ~ 20 phút. Các bạn có nhu cầu tham gia xin việc, vui lòng liên hệ Zalo: zalo.me/84927946049 (Zalo: 84927946049), iMess 902@163.com",1,1,1,personal_number,Tuyển dụng giả,Level 4 - Mixed special characters,real,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.9181273,3.928504,0.00039091433,0.99960905,0.019391937,0.9806081,2.0,1,0.99960905,True,1.0
ViSmish_07960,"Nhan thay co hanh vi LOI DUNG TIN NHIEM, CHIEM DOAT TAI SAN. yc tt gap truoc 13g 16/2/2025, neu van bat hop tac ben toi ban giao HS den Trung Tam Quan Ly No Quoc Gia CIC (gay anh huong den uy tin- danh du- tai san- gia dinh va nhung nguoi co lien quan) toan bo hinh anh, bang chung vi pham. LH 0867256447 de giai quyet.",1,0,0,personal_number,Đòi nợ / Đe dọa,Level 2 - Leet nặng,real,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.1463904,3.1414843,0.0018552577,0.99814475,0.04133083,0.9586691,2.0,1,0.99814475,True,1.0
ViSmish_07961,CUC CSGT: Thông báo phạt nguội đối với phương tiện 51A-123.45 vi phạm chạy quá tốc độ ngày 10/10/2024. Tra cứu chi tiết tại csgt.vn hoặc liên hệ 02439423011.,0,1,1,brandname,Dịch vụ công thật,NONE,synthetic,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.6705246,-3.5594118,0.999276,0.0007240422,0.9737878,0.026212204,2.0,0,0.999276,True,1.0
ViSmish_07962,Ma xac minh Lazada cua ban: 112093. Ma co hieu luc trong 5 phut.,0,0,0,brandname,Thương mại điện tử,NONE,synthetic,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.7736177,-3.815691,0.99949443,0.00050557486,0.9780041,0.021995973,2.0,0,0.99949443,True,1.0
ViSmish_07963,"[VPBANK] Thông báo: Tài khoản của quý khách có khoản nợ quá hạn. Truy cập ngay vpb-online.top để thanh toán kịp thời, tránh bị phong tỏa dịch vụ tài chính.",1,1,0,shortcode,Giả mạo ngân hàng,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.937481,3.942182,0.00037821746,0.99962175,0.01908035,0.98091966,2.0,1,0.99962175,True,1.0
ViSmish_07964,[Cuc Thue] Thong bao: Can biet them thong tin ve hanh vi gian lan thue cua cong ty Doanh nghiep XYZ. Vui long hop tac tra loi qua so 18006699.,1,0,0,brandname,Dịch vụ công giả,Level 0 - Formal,synthetic_hard_negative,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.7867994,3.8108797,0.0005013628,0.9994986,0.021906117,0.9780938,2.0,1,0.9994986,True,1.0
ViSmish_07967,Chào mừng bạn đến với Siêu Đỉnh Casino! Nhận ngay 199k khi đăng ký. Rút tiền siêu tốc. Liên hệ: bit.ly/sieuDinh123,1,1,0,personal_number,Cờ bạc / Betting,Level 1 - Leet nhẹ,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.9354925,3.9463725,0.00037738585,0.9996226,0.019059757,0.9809403,2.0,1,0.9996226,True,1.0
ViSmish_07968,Cục Quản lý Xuất nhập cảnh: Tài khoản hộ chiếu điện tử của bạn bị tạm ngưng do vi phạm luật xuất nhập cảnh. Truy cập http://xn--nhp-hna.com để xác nhận hồ sơ ngay!,1,0,1,brandname,Dịch vụ công giả,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.9385047,3.926766,0.00038369812,0.99961627,0.019215506,0.98078454,2.0,1,0.99961627,True,1.0
ViSmish_07971,Grab: 839210 la ma dang nhap Grab cua ban.,0,0,0,brandname,Tin nhắn cá nhân và OTP,NONE,synthetic,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.728634,-3.7912323,0.99945813,0.00054191117,0.9772446,0.022755427,2.0,0,0.99945813,True,1.0
ViSmish_07974,Hông má có suy nghĩ của ông mới làm nó đáng sợ,0,0,0,personal_number,P2P hội thoại thông thường,NONE,external_real,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.6785927,-3.7274718,0.99939275,0.00060718815,0.9759443,0.02405573,2.0,0,0.99939275,True,1.0
ViSmish_07975,BV Nhi TW nhac chi Nguyen Thanh Ha: Lich tai kham cho be tai Khoa Nhi ngay 15/10 bi huy. Chi LH 02462738532 de em xep lich khac nha chi.,0,0,1,personal_number,Dịch vụ y tế,NONE,synthetic,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.7968063,-3.7662485,0.999481,0.0005190169,0.9777199,0.02228014,2.0,0,0.999481,True,1.0
ViSmish_07976,"Tiki tuyển dụng gấp cộng tác viên online, xử lý đơn hàng và đăng bài review sản phẩm. Lương hậu hĩnh 400k-1800k/ngày. Độ tuổi từ 20-60. Đăng ký ngay: zalo.me/84937890123",1,1,1,personal_number,Tuyển dụng giả,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.949595,3.9413698,0.00037396868,0.99962604,0.018974874,0.98102504,2.0,1,0.99962604,True,1.0
ViSmish_07977,MBANK ALERT: Tài khoản của quý khách đã bị tạm dừng do hoạt động bất thường. Truy cập ngay mbbank-verify.com để kích hoạt lại tài khoản.,1,1,0,brandname,Giả mạo ngân hàng,Level 2 - Leet nặng,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.9517064,3.9360952,0.00037515291,0.99962485,0.019004337,0.9809957,2.0,1,0.99962485,True,1.0
ViSmish_07978,"SHB: TK ****7721 +42,000,000VND luc 09:05. So du: 45,300,000VND. ND: SHB tra lai tiet kiem.",0,0,0,brandname,Ngân hàng thật,NONE,synthetic,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.7602098,-3.7781174,0.999468,0.0005320041,0.9774489,0.022551065,2.0,0,0.999468,True,1.0
ViSmish_07979,Sacombank: Ma OTP xac thuc GD thanh toan tai POS la 665109. Hieu luc trong 3 phut.,0,0,0,shortcode,Ngân hàng thật,NONE,synthetic,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,3.7804263,-3.793684,0.9994867,0.00051331363,0.9778399,0.022160044,2.0,0,0.9994867,True,1.0
ViSmish_07980,"HR Solutions Viet Nam Thong bao: Tuyen Cham soc khach hang lam toan thoi gian, luong 10,000,000 VND. Yeu cau co the chap nhan lam them gio. Goi ngay 0865432109 de duoc tu van.",1,0,1,brandname,Tuyển dụng giả,Level 0 - Formal,synthetic_hard_negative,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.8430326,3.860217,0.00045115428,0.99954885,0.020803217,0.9791967,2.0,1,0.99954885,True,1.0
ViSmish_07984,Cùng khám phá những giây phút thư giãn đỉnh cao! Tham gia ngay group: fb.com/relaxwithhanoi hoặc gọi 0906.888.XXX để trải nghiệm trọn vẹn!,1,1,0,personal_number,Nội dung nhạy cảm,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.909813,3.933855,0.0003920739,0.999608,0.01942013,0.9805799,2.0,1,0.999608,True,1.0
ViSmish_07985,"""TIN CHẬP LẤY KHÔNG THỂ TRÁNH!!! Ông Tạ Văn Hùng (CCCD: 035092004812) đang nợ Mcredit 5.200.000đ. Nhanh chóng thanh toán trước 14h ngày 09/08, nếu không mọi người xung quanh sẽ biết về khoản nợ của anh ấy. Gọi ngay: 0933778899.""",1,0,1,personal_number,Đòi nợ / Đe dọa,Level 0 - Formal,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.9252462,3.9391105,0.00038404873,0.9996159,0.019224117,0.98077595,2.0,1,0.9996159,True,1.0
ViSmish_07987,BHXHVN: Quý khách đủ điều kiện nhận khoản hỗ trợ từ Quỹ Bảo hiểm thất nghiệp. Truy cập ngay: www.qlm42.vn. Hết hạn là mất quyền lợi!,1,1,0,personal_number,BHXH / Trợ cấp giả,Level 1 - Leet nhẹ,paraphrased,vinai/phobert-base,/kaggle/working/distillation_teacher_phobert_base/model,-3.942623,3.9479809,0.0003741035,0.9996259,0.018978233,0.98102176,2.0,1,0.9996259,True,1.0
