"sample_id","content","content_after","label","has_url","has_phone_number","sender_type","category","obfuscation_level","data_origin","source_dataset","source_file","source_row_id"
"phase1_08840","H0~tr0_k13m-t13n_t41-nh4#m01_ng4y^500k-2tr. Add_Telegram-n3: t.me/vieclam_online_at_home","Hỗ trợ kiếm tiền tại nhà mỗi ngày 500 nghìn đến 2 triệu. Thêm bạn Telegram nè: t.me/vieclam_online_at_home","1","1","0","personal_number","Crypto / Đầu tư giả","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3277"
"phase1_08841","Anh#v40-v0n_d4u-tu_ngay*d3-nh4n~l41-khu_ng_50%. Chuy3n_v40 STK: 1122334455, NH VCB, CT~TNHH_DAU-TU_LAND.","Anh vào vốn đầu tư ngay để nhận lãi khủng 50%. Chuyển vào Số tài khoản: 1122334455, Ngân hàng Vietcombank, Công ty TNHH ĐẦU TƯ LAND.","1","0","0","personal_number","Crypto / Đầu tư giả","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3278"
"phase1_08842","Cv13c.onl1n3.t41.nh4.th4.t1m.v1d30.nh4n.lu0ng.l13n. Kh0ng.c4n.v0n.m01.ng4y.10.nvu.nh4n.120k.","Công việc trực tuyến tại nhà thả tim video nhận lương liền. Không cần vốn mỗi ngày 10 nhiệm vụ nhận 120 nghìn.","1","0","0","personal_number","Crypto / Đầu tư giả","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3279"
"phase1_08843","G140.v13n.hu0ng.d4n.k13m.1tr-3tr.m01.ng4y.qu4.nh0m.Telegram.v1p. Bam.v40.l1nk: t.me/giaovien_huongdan_kiemtien","Giáo viên hướng dẫn kiếm 1 triệu đến 3 triệu mỗi ngày qua nhóm Telegram vip. Bấm vào liên kết: t.me/giaovien_huongdan_kiemtien","1","1","0","personal_number","Crypto / Đầu tư giả","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3280"
"phase1_08844","N4p.v0n.d4u.tu.f0r3x.l41.su4t.c40.m01.ng4y. STK.0909123456. NH.Agribank. CT.TNHH.DAU.TU.QUOC.TE.","Nạp vốn đầu tư thị trường ngoại hối lãi suất cao mỗi ngày. Số tài khoản: 0909123456. Ngân hàng: Agribank. Công ty: TNHH ĐẦU TƯ QUỐC TẾ.","1","0","0","personal_number","Crypto / Đầu tư giả","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3281"
"phase1_08848","Cv13c-th4_t1m!v1d30*T1kT0k^thu_nh4p~150k/ng4y. Kh0ng-c4n_v0n. Pay-m01_bu01-t01. Ib_ngay-n3.","Công việc thả tim video TikTok thu nhập 150 nghìn trên ngày. Không cần vốn. Thanh toán mỗi buổi tối. Nhắn tin ngay nè.","1","0","0","personal_number","Crypto / Đầu tư giả","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3285"
"phase1_08849","K13m_t13n-thu_nh4p^thu-z0ng*m01_ng4y^2tr. Join-Telegram_nh4n-l3nh: t.me/forex_copytrade_vietnam","Kiếm tiền thu nhập thụ động mỗi ngày 2 triệu. Tham gia Telegram nhận lệnh: t.me/forex_copytrade_vietnam","1","1","0","personal_number","Crypto / Đầu tư giả","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3286"
"phase1_08851","Th4.t1m.v1d30.T1kT0k.nh4n.100k.m01.ng4y. Kh0ng.c4n.v0n.kh0ng.c4n.k1nh.ngh13m. L4m.t41.nh4.r4nh.r01.","Thả tim video TikTok nhận 100 nghìn mỗi ngày. Không cần vốn không cần kinh nghiệm. Làm tại nhà rảnh rỗi.","1","0","0","personal_number","Crypto / Đầu tư giả","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3288"
"phase1_08852","H3.th0ng.tuy3n.ngu01.l4m.nh13m.vu.Telegram.thu.nh4p.c40.m01.ng4y. L1nk: t.me/tuyendung_online_2024","Hệ thống tuyển người làm nhiệm vụ Telegram thu nhập cao mỗi ngày. Liên kết: t.me/tuyendung_online_2024","1","1","0","personal_number","Crypto / Đầu tư giả","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3289"
"phase1_08853","D4u.tu.c0py.tr4d3.l41.khu_ng.m01.ng4y. Chuy3n.v0n.v40.STK.123123123. NH.SCB. CT.TNHH.DAU.TU.TAI.CHINH.","Đầu tư sao chép giao dịch lãi khủng mỗi ngày. Chuyển vốn vào Số tài khoản: 123123123. Ngân hàng: SCB. Công ty: TNHH ĐẦU TƯ TÀI CHÍNH.","1","0","0","personal_number","Crypto / Đầu tư giả","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3290"
"phase1_08857","Cv13c_th4-t1m!v1d30*thu_nh4p~100k. No-capital. Pay-daily. Ib-m1nh_hu0ng-z4n_z3-l4m^lam.","Công việc thả tim video thu nhập 100 nghìn. Không cần vốn. Thanh toán hằng ngày. Nhắn tin mình hướng dẫn dễ làm lắm.","1","0","0","personal_number","Crypto / Đầu tư giả","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3294"
"phase1_08858","K13m_t13n^m01-ng4y*1tr-3tr~f_ree. Join_Telegram-nh4n-job!ngay: t.me/vieclam_online_shopee_vn","Kiếm tiền mỗi ngày 1 triệu đến 3 triệu miễn phí. Tham gia Telegram nhận công việc ngay: t.me/vieclam_online_shopee_vn","1","1","0","personal_number","Crypto / Đầu tư giả","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3295"
"phase1_08860","Th4.t1m.v1d30.r4nh.r01.15.phut.nh4n.100k. Kh0ng.c4n.v0n.nh4n.t13n.lu0n.trong.ng4y. Ib.m1nh.nh3.","Thả tim video rảnh rỗi 15 phút nhận 100 nghìn. Không cần vốn nhận tiền luôn trong ngày. Nhắn tin mình nhé.","1","0","0","personal_number","Crypto / Đầu tư giả","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3297"
"phase1_08861","Chuy3n.v13n.hu0ng.d4n.k13m.500k-1tr.m01.ng4y.qu4.Telegram. Bam.l1nk.v40.nh0m: t.me/nhom_kiemtien_tu_xa","Chuyên viên hướng dẫn kiếm 500 nghìn đến 1 triệu mỗi ngày qua Telegram. Bấm liên kết vào nhóm: t.me/nhom_kiemtien_tu_xa","1","1","0","personal_number","Crypto / Đầu tư giả","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3298"
"phase1_08862","N4p.v0n.d4u.tu.nh4n.l41.su4t.cao.m01.ng4y. STK.44556677 NH.Eximbank. CT.TNHH.DAU.TU.CONG.NGHE.","Nạp vốn đầu tư nhận lãi suất cao mỗi ngày. Số tài khoản: 44556677 Ngân hàng: Eximbank. Công ty: TNHH ĐẦU TƯ CÔNG NGHỆ.","1","0","0","personal_number","Crypto / Đầu tư giả","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3299"
"phase1_08904","H-N – Z-a-l-o: H-e-n h-o k-i-n d-a-o t-a-i H-N. E-m d-a-n-g r-a-n-h. Z-a-l-o n-h-a-n h-i-n-h: bit.ly/hn_sv_xinh88 pLmK","Hà Nội – Zalo: Hẹn hò kín đáo tại Hà Nội. Em đang rảnh. Zalo nhận hình: bit.ly/hn_sv_xinh88 pLmK","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3341"
"phase1_08905","H;C;M – T;e;l;e;g;r;a;m: tÖm;Gäi:vX;hCm. bOdY:cHuAn_1OO%. kEt:bAn_nGy: t.me/hcm_sugar_baby_hot bGtY","Hồ Chí Minh – Telegram: Tìm Gái Gọi Hồ Chí Minh. Thân hình chuẩn 100%. Kết bạn ngay: t.me/hcm_sugar_baby_hot bGtY","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 5 – Extreme noise","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3342"
"phase1_08906","ĐN_Telegram: @nh_0i_3m_d@ng_r@nh_0_ĐN. Mu0n_vU!-v3_kh0ng? K3t_b@n_T3l3gr@m: t.me/dn_vui_ve_77 mKj9","Đà Nẵng Telegram: Anh ơi em đang rảnh ở Đà Nẵng. Muốn vui vẻ không? Kết bạn Telegram: t.me/dn_vui_ve_77 mKj9","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3343"
"phase1_08907","H-N – T-e-l-e-g-r-a-m: T-i-m b-a-n t-i-n-h d-e-m n-a-y H-N. E-m r-a-t n-g-o-n. L-i-e-n h-e: t.me/hn_dem_nay_99 vCxZ","Hà Nội – Telegram: Tìm bạn tình đêm nay Hà Nội. Em rất ngon. Liên hệ: t.me/hn_dem_nay_99 vCxZ","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3344"
"phase1_08908","H;C;M – Z;a;l;o: H;ë;n:h;ö_k;ï;n_d;ä;ö_H;C;M. n;h;ä;n:h;ï;n;h_z;ä;l;ö: zalo.me/g/hcm_kin_69 rTyU","Hồ Chí Minh – Zalo: Hẹn hò kín đáo Hồ Chí Minh. Nhận hình zalo: zalo.me/g/hcm_kin_69 rTyU","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 5 – Extreme noise","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3345"
"phase1_08909","HN_Zalo: E_m0i_tU_qu3_l3n_H-N. C-a-n_t-i-e-n_t-r-o_g-i-u-p_e_v0i. Zalo: zalo.me/g/hn_tro_giup xQw2","Hà Nội Zalo: Em mới từ quê lên Hà Nội. Cần tiền trọ giúp em với. Zalo: zalo.me/g/hn_tro_giup xQw2","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3346"
"phase1_08910","Đ-N – T-e-l-e-g-r-a-m: H-e-n h-o s-v d-i l-a-m t-h-e-m t-a-i D-N. E-m r-a-t n-g-o-n. L-i-e-n h-e: bit.ly/dn_sv_hot24 kLo9","Đà Nẵng – Telegram: Hẹn hò sinh viên đi làm thêm tại Đà Nẵng. Em rất ngon. Liên hệ: bit.ly/dn_sv_hot24 kLo9","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3347"
"phase1_08911","HCM_Telegram: @nh_c0_mu0n_H3n_H0_k!n_v0i_3m_kh0ng? E_0_HCM_n3. T3l3: t.me/hcm_henho_2024 sDf4","Hồ Chí Minh Telegram: Anh có muốn Hẹn Hò kín với em không? Em ở Hồ Chí Minh nè. Telegram: t.me/hcm_henho_2024 sDf4","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3348"
"phase1_08912","H;N – T;e;l;e;g;r;a;m: T;ï;m_b;ä;n_t;ï;n;h_k;ï;n_d;ä;ö. E;m_x;ï;n;h_1;8;t. L;ï;n;k: t.me/hn_18t_xinh dFv3","Hà Nội – Telegram: Tìm bạn tình kín đáo. Em xinh 18 tuổi. Liên kết: t.me/hn_18t_xinh dFv3","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 5 – Extreme noise","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3349"
"phase1_08913","Đ;N – T;e;l;e;g;r;a;m: d-N_d3m_bu0n. C;ä;n_n;g;u;0;i_t;ä;m_s;u. L;ï;n;k: t.ly/dn_tamsu_dem nBm1","Đà Nẵng – Telegram: Đà Nẵng đêm buồn. Cần người tâm sự. Liên kết: t.ly/dn_tamsu_dem nBm1","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 5 – Extreme noise","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3350"
"phase1_08914","HCM_Zalo: E_m_S-V_m0i_l3n_HCM_c@n_t!en_h0c_ph!-G!A_r3. Zalo_3m: zalo.me/g/hcm_sv_pass zXc8","Hồ Chí Minh Zalo: Em Sinh Viên mới lên Hồ Chí Minh cần tiền học phí - GIÁ RẺ. Zalo em: zalo.me/g/hcm_sv_pass zXc8","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3351"
"phase1_08915","H-N – Z-a-l-o: G-a-i x-i-n-h H-N t-i-m b-a-n t-r-a-i n-u-o-i. C-h-u- d-a-o k-i-n d-a-o. Z-a-l-o: bit.ly/hn_sgbb_4u vBn3","Hà Nội – Zalo: Gái xinh Hà Nội tìm bạn trai nuôi. Chu đáo kín đáo. Zalo: bit.ly/hn_sgbb_4u vBn3","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3352"
"phase1_08916","Đ;N – T;e;l;e;g;r;a;m: 3;m_m;ö;ï_d;ï_l;ä;m_v;ë_Đ;N. b;Ö;d;ÿ_c;h;ü;ä;n. T;e;l;e: t.me/dn_dem_vui mNj7","Đà Nẵng – Telegram: Em mới đi làm về Đà Nẵng. Thân hình chuẩn. Telegram: t.me/dn_dem_vui mNj7","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 5 – Extreme noise","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3353"
"phase1_08917","HCM – Telegram: H@n_h0_cung_3m_sv_m0i_l3n_HCM. G!A_r3_nhu_b@t_ph0. T3l3: t.me/hcm_sv_99 XyZa","Hồ Chí Minh – Telegram: Hẹn hò cùng em sinh viên mới lên Hồ Chí Minh. GIÁ RẺ như bát phở. Telegram: t.me/hcm_sv_99 XyZa","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3354"
"phase1_08918","H-N – T-e-l-e-g-r-a-m: E-m d-a-n-g o k-h-u v-u-c H-N. A-n-h q-u-a v-u-i v-e v-o-i e-m n-h-e. T-e-l-e: t.me/hn_vui_ve68 qWe1","Hà Nội – Telegram: Em đang ở khu vực Hà Nội. Anh qua vui vẻ với em nhé. Telegram: t.me/hn_vui_ve68 qWe1","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3355"
"phase1_08919","HCM;Zalo: b;Ä;n_m;ü;ö;n_v;ü;ï_v;ë_t;ä;ï_H;C;M? n;H;ä;n_h;ï;n;h_z;ä;l;ö: zalo.me/g/hcm_hot_girl_sg aSd2","Hồ Chí Minh Zalo: Bạn muốn vui vẻ tại Hồ Chí Minh? Nhận hình zalo: zalo.me/g/hcm_hot_girl_sg aSd2","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 5 – Extreme noise","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3356"
"phase1_08920","Đ-N – T-e-l-e-g-r-a-m: C-o e-m g-a-i D-N n-g-o-n c-h-o a-n-h e-m t-h-u-o-n-g t-h-u-c. T-e-l-e-g-r-a-m: t.me/dn_ngon_lam zXv9","Đà Nẵng – Telegram: Có em gái Đà Nẵng ngon cho anh em thưởng thức. Telegram: t.me/dn_ngon_lam zXv9","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3357"
"phase1_08921","HN – Zalo: @nh_0i_h3n_h0_k!n_H-N_kh0ng? E_d@ng_r@nh. Zalo_3m: zalo.me/g/hn_kindao_33 fGh6","Hà Nội – Zalo: Anh ơi hẹn hò kín Hà Nội không? Em đang rảnh. Zalo em: zalo.me/g/hn_kindao_33 fGh6","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3358"
"phase1_08922","H;C;M – T;e;l;e;g;r;a;m: S;ü;g;ä;r_b;ä;b;ÿ_H;C;M_t;ï;m_d;ä;d;d;ÿ. K;ë;t_b;ä;n: t.me/hcm_sgbb_vip jKl0","Hồ Chí Minh – Telegram: Sugar baby Hồ Chí Minh tìm daddy. Kết bạn: t.me/hcm_sgbb_vip jKl0","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 5 – Extreme noise","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3359"
"phase1_08923","ĐN – Telegram: D-N_ng@y_mu@_c@n_ngu0i_su0i_@m. Em_sn_2k4_ng0n. T3l3: t.ly/dn_2k4_hot bNm4","Đà Nẵng – Telegram: Đà Nẵng ngày mưa cần người sưởi ấm. Em sinh năm 2004 ngon. Telegram: t.ly/dn_2k4_hot bNm4","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3360"
"phase1_08924","HCM-Zalo: E_m_l@_g@!_goi_HCM_m0i_v@o_ngh3. G!@_sv_phuc_vu_A-Z. Zalo: zalo.me/g/hcm_em_moi hJk3","Hồ Chí Minh Zalo: Em là gái gọi Hồ Chí Minh mới vào nghề. Giá sinh viên phục vụ từ A đến Z. Zalo: zalo.me/g/hcm_em_moi hJk3","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3361"
"phase1_08925","H-N – T-e-l-e-g-r-a-m: H-e-n h-o s-i-n-h v-i-e-n H-N g-i-a r-e. L-a-m t-e-n n-o-i. T-e-l-e: t.me/hn_sv_9x oPi8","Hà Nội – Telegram: Hẹn hò sinh viên Hà Nội giá rẻ. Làm tình hết mình. Telegram: t.me/hn_sv_9x oPi8","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3362"
"phase1_08926","Đ;N – T;e;l;e;g;r;a;m: T;ï;m_P;G_t;ï;e;p_k;h;ä;c;h_Đ;N. X;ï;n;h_d;ë;p_n;h;ï;e;t_t;ï;n;h. T;e;l;e: t.me/dn_pg_hot uYt5","Đà Nẵng – Telegram: Tìm người mẫu quảng cáo tiếp khách Đà Nẵng. Xinh đẹp nhiệt tình. Telegram: t.me/dn_pg_hot uYt5","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 5 – Extreme noise","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3363"
"phase1_08927","HN – Zalo: @nh_mu0n_x3m_hinh_3m_kh0ng_HN? E_vU@_t@m_x0ng. Zalo: zalo.me/g/hn_clip_hot yTn7","Hà Nội – Zalo: Anh muốn xem hình em không Hà Nội? Em vừa tắm xong. Zalo: zalo.me/g/hn_clip_hot yTn7","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3364"
"phase1_08928","HCM-Telegram: G@!_xinh_HCM_phuc_vu_t@n_n0i. B0dy_90-60-90. T3l3gr@m: t.me/hcm_body_chuan rEw2","Hồ Chí Minh Telegram: Gái xinh Hồ Chí Minh phục vụ tận nơi. Thân hình 90-60-90. Telegram: t.me/hcm_body_chuan rEw2","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3365"
"phase1_08929","H-N – T-e-l-e-g-r-a-m: K-h-o-n-g g-i-a-n r-i-e-n-g t-u t-a-i H-N. E-m d-o-i a-n-h. L-i-n-k: t.ly/hn_riengtu_2k pOi1","Hà Nội – Telegram: Không gian riêng tư tại Hà Nội. Em đợi anh. Liên kết: t.ly/hn_riengtu_2k pOi1","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3366"
"phase1_08930","Đ;N – T;e;l;e;g;r;a;m: t;Ö;m_b;ä;n_d;ï_c;h;ö;ï_Đ;N. k;Ö_t_b;ä;n_n;g;ÿ: t.me/dn_di_choi_dem lKj4","Đà Nẵng – Telegram: Tìm bạn đi chơi Đà Nẵng. Kết bạn ngay: t.me/dn_di_choi_dem lKj4","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 5 – Extreme noise","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3367"
"phase1_08931","HCM – Zalo: @nh_0i_qu@_ph0ng_3m_cho!-H-C-M. E_d@ng_0_m0t_m!nh. Zalo: zalo.me/g/hcm_phong_tro mNb6","Hồ Chí Minh – Zalo: Anh ơi qua phòng em chơi - Hồ Chí Minh. Em đang ở một mình. Zalo: zalo.me/g/hcm_phong_tro mNb6","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3368"
"phase1_08932","HN – Telegram: Em_l@_S-V_H-N_d!_l@m_th3m_bu0i_t0!. K!n_d@0_v@_nhi3t_t!nh. T3l3: t.me/hn_sv_dem_nay xCv2","Hà Nội – Telegram: Em là Sinh Viên Hà Nội đi làm thêm buổi tối. Kín đáo và nhiệt tình. Telegram: t.me/hn_sv_dem_nay xCv2","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3369"
"phase1_08933","Đ-N – T-e-l-e-g-r-a-m: T-i-m b-a-n g-a-i d-u- l-i-c-h D-N c-u-n-g n-h-a-u. Z-a-l-o: bit.ly/dn_dulich_fun bNm8","Đà Nẵng – Telegram: Tìm bạn gái du lịch Đà Nẵng cùng nhau. Zalo: bit.ly/dn_dulich_fun bNm8","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3370"
"phase1_08934","H;C;M – T;e;l;e;g;r;a;m: G;ä;ï_x;ï;n;h_S;ä;ï_G;ö;n_h;ë;n_h;ö. b;Ö;d;ÿ_c;v;c_k;ÿ. T;e;l;e: t.me/hcm_gai_xinh_hot qAz3","Hồ Chí Minh – Telegram: Gái xinh Sài Gòn hẹn hò. Thân hình cực kỳ nóng bỏng. Telegram: t.me/hcm_gai_xinh_hot qAz3","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 5 – Extreme noise","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3371"
"phase1_08935","HN-Zalo: @nh_th!ch_m@y_3m_S-V_HN_kh0ng? Zalo_nh0m_k!n: zalo.me/g/hn_nhom_sv_k9 wEr5","Hà Nội Zalo: Anh thích mấy em Sinh Viên Hà Nội không? Zalo nhóm kín: zalo.me/g/hn_nhom_sv_k9 wEr5","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3372"
"phase1_08936","HCM – Telegram: H-e-n h-o t-i-n-h m-o-t d-e-m H-C-M. E-m r-a-t d-a-m d-a-n-g. T-e-l-e: t.me/hcm_tmd_69 sXv7","Hồ Chí Minh – Telegram: Hẹn hò tình một đêm Hồ Chí Minh. Em rất dâm đãng. Telegram: t.me/hcm_tmd_69 sXv7","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3373"
"phase1_08937","Đ;N – T;e;l;e;g;r;a;m: 3;m_X;t_n;g;0;n_Đ;N. P;h;ü;c_v;ü_A-Z_n;h;ï;ë;t_t;ï;n;h. T;e;l;e: t.me/dn_xt_ngon pLm0","Đà Nẵng – Telegram: Em gái xinh tươi ngon Đà Nẵng. Phục vụ từ A đến Z nhiệt tình. Telegram: t.me/dn_xt_ngon pLm0","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 5 – Extreme noise","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3374"
"phase1_08938","HN – Zalo: @nh_mu0n_vU!-v3_v0i_S-V_HN_kh0ng? G!@_r3_ch0_@nh. Zalo: zalo.me/g/hn_vui_ve_sv dFg9","Hà Nội – Zalo: Anh muốn vui vẻ với Sinh Viên Hà Nội không? Giá rẻ cho anh. Zalo: zalo.me/g/hn_vui_ve_sv dFg9","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 5 – Extreme noise","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3375"
"phase1_08939","HCM-Telegram: E_d@ng_0_khu_vuc_HCM. A_qu@_v0i_3m_ch0_vu!. T3l3: t.me/hcm_khu_vuc_hot hYt4","Hồ Chí Minh Telegram: Em đang ở khu vực Hồ Chí Minh. Anh qua với em cho vui. Telegram: t.me/hcm_khu_vuc_hot hYt4","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 5 – Extreme noise","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3376"
"phase1_08940","Đ-N – T-e-l-e-g-r-a-m: E-m d-a-n-g t-i-m k-h-a-c-h t-a-i D-N. G-i-a c-u-c r-e. L-i-e-n h-e: bit.ly/dn_khach_hn kIo2","Đà Nẵng – Telegram: Em đang tìm khách tại Đà Nẵng. Giá cực rẻ. Liên hệ: bit.ly/dn_khach_hn kIo2","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3377"
"phase1_08941","H;N – Z;a;l;o: n;H;ä;n_h;ï;n;h_k;ï;n_d;ä;ö_v;ä_b;ä;n;g_g;ï;ä_H;N. Z;ä;l;ö: zalo.me/g/hn_gia_re_99 uJn3","Hà Nội – Zalo: Nhận hình kín đáo và bảng giá Hà Nội. Zalo: zalo.me/g/hn_gia_re_99 uJn3","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 5 – Extreme noise","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3378"
"phase1_08942","HCM – Zalo: H-e-n h-o n-g-u-o-i y-e-u n-h-i-n-h t-a-i H-C-M. K-i-n d-a-o 1-0-0-%. Z-a-l-o: bit.ly/hcm_ny_xinh yTr5","Hồ Chí Minh – Zalo: Hẹn hò người yêu nhìn tại Hồ Chí Minh. Kín đáo 100%. Zalo: bit.ly/hcm_ny_xinh yTr5","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3379"
"phase1_08943","ĐN – Telegram: @nh_0i_3m_m0i_v3_ĐN. C@n_ngu0i_d!_ch0!-cung. T3l3: t.me/dn_ban_moi_2024 vCx1","Đà Nẵng – Telegram: Anh ơi em mới về Đà Nẵng. Cần người đi chơi cùng. Telegram: t.me/dn_ban_moi_2024 vCx1","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","3380"
