content,label,has_url,has_phone_number,sender_type,category,level
Cảnh sát Giao thông: Ban co bien lai vi pham giao thong chua thanh toan. Vui long kiem tra tai https://dichvucong-gtvt.top,1,1,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal)
[TONG CUC THUE] Ban d-u d13u k13n nh4n h04n thu3 TNCN n4m 2023. Nh4n t4i: https://hoanthue-vps.vip,1,1,0,shortcode,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
"B0 C0ng 4n: H0 s0 z1nh z4nh v1 f4m, b4n f4i x4c thuc t41 w-ww.vneid-gov.cc n3u kh0ng s3 b1 kh04.",1,1,0,personal_number,Dịch vụ công giả,LEVEL 2 – Leet nặng + tên riêng
Bộ Y Tế: Thông báo cập nhật hồ sơ tiêm chủng quốc gia. Vui lòng xác nhận thông tin tại https://moh-tracuuvn.top,1,1,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal)
Cục Viễn thông: Số điện thoại của quý khách sẽ bị khóa sau 2 giờ. Liên hệ 0812837465 để được hỗ trợ giải quyết.,1,0,1,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal)
[VNeID] T4i kh04n d1nh z4nh d4 b1 l01. Vu1 l0ng d4ng nh4p l41 t41 http://vneid-xacthuc.top,1,1,0,shortcode,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
Bộ GTVT xin thông báo: Ông/Bà có một biên bản xử phạt nguội chưa nộp. Truy cập https://phatnguoi-gtvt.xyz,1,1,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal)
C4nh s4t G14o th0ng: B4n c0 h0 s0 v1 f4m x3 c0 j13u k13n. Vu1 l0ng l13n h3: 0812344556 z3 h0 tr0.,1,0,1,personal_number,Dịch vụ công giả,LEVEL 2 – Leet nặng + tên riêng
Tổng cục Thuế: Hồ sơ hoàn thuế của bạn đã được phê duyệt. Vui lòng nhận tiền tại https://thuevn-online.vip,1,1,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal)
B0 C0ng 4n: Th0ng b4o x4c thuc t41 kh04n VNeID muc d0 2. Bam v4o l1nk: https://vneid-vca.cc,1,1,0,shortcode,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
Cục Viễn thông: Thong bao thue bao cua ban chua chuan hoa thong tin. Cap nhat ngay tai https://vnta-gov.cc,1,1,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal)
[B0 Y T3] H0 s0 suc kh03 cua b4n c0 s41 s0t. Vu1 l0ng truy c4p https://boyte-gov.top z3 chinh su4.,1,1,0,personal_number,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
Bộ GTVT: Thông báo cuối cùng về việc nộp phạt vi phạm hành chính. Liên hệ 0903456789 để được hướng dẫn.,1,0,1,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal)
C4nh s4t G14o th0ng: Ph4t ngu01 v1 f4m t0c d0. Tr4 cuu v4 n0p f4t t41 h-ttp://phatnguoi.xyz.,1,1,0,shortcode,Dịch vụ công giả,LEVEL 2 – Leet nặng + tên riêng
VNeID xin thông báo: Tài khoản của bạn cần xác thực lại khuôn mặt. Truy cập https://vneid-chinhphu.top,1,1,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal)
[T0NG CUC THU3] Th0ng b4o b4n du d13u k13n qu3n l1 h04n thu3. D4ng nh4p: https://hoanthue-tncn.vip,1,1,0,personal_number,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
Bộ Công an: Lệnh triệu tập điện tử số 552/2024. Vui lòng liên hệ cán bộ qua SĐT 0772345678 để làm việc.,1,0,1,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal)
Cuc V13n th0ng: S0 d13n th041 b1 k-h04 v1 th13u h0 s0. L13n h3 0922334455 z3 du0c h0 tr0.,1,0,1,shortcode,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
Bộ Y Tế xin thông báo ông/bà có bảo hiểm y tế sắp hết hạn. Gia hạn tại https://baohiem-yte.top,1,1,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal)
C4nh s4t G14o th0ng: B4n c0 b13n b4n x-u f4t c-hu4 n0p. F41 l13n h3 0866778899 j41 wu3t n-g4y.,1,0,1,personal_number,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
Tổng cục Thuế: Cảnh báo mạo danh cơ quan thuế. Vui lòng tải ứng dụng chính thức tại https://thue-gdt.top,1,1,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal)
[VNeID] C4p nh4t th0ng t1n cu tru m01 nh4t. Tr-uy c4p n-g4y t41 w-ww.vneid-vca.cc.,1,1,0,shortcode,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
Bộ GTVT: Yêu cầu cập nhật thông tin giấy phép lái xe mức độ 4 tại https://gplx-gov.xyz,1,1,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal)
B0 C0ng 4n: X4c thuc t41 kh04n d1nh z4nh b1 l01. Vu1 l0ng bam v4o https://vneid-vca.cc z3 d0ng b0.,1,1,0,personal_number,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
Cục Viễn thông: Thông báo thuê bao có dấu hiệu vi phạm pháp luật. Liên hệ 0945667788 để xác minh.,1,0,1,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal)
[C4NH S4T G14O TH0NG] B4n c0 l1nh f4t ngu01. Tr4 cuu t41: https://phatnguoi.xyz kh0ng s3 b1 t-hu x3.,1,1,0,shortcode,Dịch vụ công giả,LEVEL 2 – Leet nặng + tên riêng
VNeID: Bạn có một thông báo mới từ cơ quan chức năng. Xem chi tiết tại https://vneid-app.top,1,1,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal)
T0ng cuc Thu3: H0 s0 thu3 c-ua b4n b1 s41. Vu1 l0ng c4p nh4t t41 h-ttp://hoanthue-tncn.vip.,1,1,0,personal_number,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
Bộ Y Tế: Yêu cầu xác nhận thông tin sổ sức khỏe điện tử tại https://moh-portal.top,1,1,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal)
[B0 GTVT] Th0ng b4o qu4 h4n n0p f4t v1 f4m. Tr-uy c4p h-ttp://dichvucongs.top z3 th4nh t04n.,1,1,0,shortcode,Dịch vụ công giả,LEVEL 2 – Leet nặng + tên riêng
Cục Viễn thông: Cảnh báo thuê bao của bạn sẽ bị thu hồi. Liên hệ ngay 0388990011 để được tư vấn.,1,0,1,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal)
C4nh s4t G14o th0ng: Vu1 l0ng n0p f4t v1 f4m t0c d0 t41 h-ttp://phatnguoi.xyz n3u kh0ng s3 b1 k-h04 x3.,1,1,0,personal_number,Dịch vụ công giả,LEVEL 2 – Leet nặng + tên riêng
Tổng cục Thuế: Thông báo quyết định hoàn thuế số 882/QD. Nhận tiền tại https://gdt-gov.vip,1,1,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal)
[VNeID] T41 kh04n cua b4n d4 b1 t4m k-h04. Vu1 l0ng x4c thuc t41 w-ww.vneid-vca.cc.,1,1,0,shortcode,Dịch vụ công giả,LEVEL 2 – Leet nặng + tên riêng
Bộ Công an: Thông báo định danh điện tử của bạn bị trùng lặp. Liên hệ 0799887766 để xử lý.,1,0,1,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal)
B0 Y T3: Th0ng b4o k13m tr4 suc k-h03 d1nh k1. D4ng k1 t41 h-ttp://boyte-gov.top.,1,1,0,personal_number,Dịch vụ công giả,LEVEL 2 – Leet nặng + tên riêng
Bộ GTVT: Hồ sơ đăng kiểm xe của bạn sắp hết hạn. Gia hạn trực tuyến tại https://dangkiem-vn.top,1,1,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal)
[CUC V13N TH0NG] Th0ng b4o thu b4o b1 k-h04 2 ch13u. Bam v4o https://vnta-gov.cc z3 m0 l41.,1,1,0,shortcode,Dịch vụ công giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
Cảnh sát Giao thông: Bạn có một thông báo vi phạm hành chính. Vui lòng kiểm tra tại https://gtvt-gov.xyz,1,1,0,brandname,Dịch vụ công giả,LEVEL 0 – Không obfuscation (formal)
T0ng cuc Thu3: B4n du d13u k13n nh4n t13n h0 tr0 thu3. Truy c4p h-ttp://thue-gov.vip z3 nh4n.,1,1,0,personal_number,Dịch vụ công giả,LEVEL 2 – Leet nặng + tên riêng
Tr@i_ngh!3m_sv_nh@y_c@m_DN_Telegram_cl!ck_ng@y: https://t.me/sv_dn_top_99 xP2w,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 4 – Mixed special chars
Em_dang_r@nh_mu0n_t1m_@nh_HN_Zalo_lh_x3m_@nh: https://zalo.me/g/hn_dating_pro vB7m,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 4 – Mixed special chars
C@n_ngu0i_p_h_u_c_v_u_t@i_HCM_Zalo_x3m_menu: https://bit.ly/hcm_hot_club_24 rT9k,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 4 – Mixed special chars
D-i-c-h v-u h-e-n h-o k-i-n d-a-o t-a-i H-N T-e-l-e-g-r-a-m: https://t.me/kin_dao_hn_88 qL5n,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
G-a-i x-i-n-h s-i-n-h v-i-e-n D-N T-e-l-e-g-r-a-m_n-h-a-n h-i-n-h: https://t.ly/dn_sv_9x mJ3a,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
G@!_X!nH:Tr@!_Ngh!3m:H-C-M:Z@l0:K3t:N0!:Ngh3: https://zalo.me/g/hcm_vip_party bK1s,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 5 – Extreme noise
S;V:nG0n:B0dy:cHüAn:H-N:T3L3Gr@M:vA0:nH0m: https://t.me/hn_sv_club_66 zX8v,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 5 – Extreme noise
E-m m-o-i d-i l-a-m t-h-e-m t-a-i H-C-M T-e-l-e-g-r-a-m c-h-o a-n-h: https://bit.ly/hcm_girl_new cN4t,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
C@n_t1m_ngu0i_t@m_su_d3m_khuy@_DN_Telegram: https://t.me/dn_dem_khuya_79 hY2q,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 4 – Mixed special chars
H-e-n h-o s-i-n-h v-i-e-n g-i-a r-e H-N Z-a-l-o: https://zalo.me/g/hn_sv_re_33 pM9w,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
T1m_b@n_g@i_d3m_n@y_HCM_Telegram_cl!ck: https://t.ly/hcm_night_fun aS7r,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 4 – Mixed special chars
G;@;!:x;I;n:H:D-N:T-3-L-3:x;3;M:A;n:H:T;@;!: https://t.me/dn_hot_girl_x dF5g,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 5 – Extreme noise
B-o-d-y c-h-u-a-n e-m d-a-n-g o H-N Z-a-l-o k-e-t b-a-n: https://bit.ly/hn_body_chuan kI1u,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
E_m_m-o-i_v-e_H-C-M_T-e-l-e-g-r-a-m_a-n-h_o-i_e-m_n-h-e: https://t.me/hcm_new_girl_18 oP4e,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
D_I_C_H_V_U_V_I_P_H_N_Z_A_L_O_G_R_O_U_P: https://zalo.me/g/hn_vip_service xR2v,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
E.m s.i.n.h v.i.e.n c.a.n t.i.e.n n.o.p h.o.c H.C.M T.e.l.e.g.r.a.m: https://t.ly/hcm_sv_help bN8m,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
G@!;X!nH:dU_k!3u:H-N:Z@l0:v@0:x3m:h!nh: https://bit.ly/hn_girl_album tY3c,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 4 – Mixed special chars
C-l-u-b h-e-n h-o k-i-n D-N T-e-l-e-g-r-a-m m-o-i a-n-h: https://t.me/dn_club_secret vK9l,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
E_m_X-t_n-g-0-n_H-N_T-e-l-e-g-r-a-m_g-o-i_l-a_c-o: https://t.ly/hn_xt_ngon uO1p,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
P-h-u-c v-u t-a-i g-i-a H-C-M Z-a-l-o l-i-e-n h-e: https://zalo.me/g/hcm_home_service lS4d,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
G@!;m-0-i:t-a-i:D-N:T-3-L-3:n-h-a-n:v-e: https://t.me/dn_gai_moi_2024 rF6j,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
S.i.n.h v.i.e.n t.i.m n.g.u.o.i b.a.o n.u.o.i H.N Z.a.l.o: https://bit.ly/hn_sv_sugar gH7x,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
C-a-n t-i-m b-a-n t-r-a-i n-g-u s-o H-C-M T-e-l-e-g-r-a-m: https://t.me/hcm_sleep_together mN2z,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
E^m-d@ng_0_H-N-Z@l0_@nh-qu@_v0!_3m_nh3: https://zalo.me/g/hn_come_now wQ5t,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 4 – Mixed special chars
H;3;N:h;0:k;I;n:D-N:T-3-L-3:G;r;0;u;P: https://t.ly/dn_secret_date aV8b,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 4 – Mixed special chars
G-a-i x-i-n-h d-i l-a-m t-h-e-m o H-C-M Z-a-l-o c-h-o a-n-h: https://bit.ly/hcm_girl_parttime kL3y,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
M-e-n-u d-i-c-h v-u H-N T-e-l-e-g-r-a-m x-e-m l-a t-h-i-c-h: https://t.me/hn_menu_hot sD9g,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
@nh_0i_3m_@_HCM_Z@l0_v@o_x3m_h!nh_3m_nh3: https://zalo.me/g/hcm_see_me xI2o,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 4 – Mixed special chars
T;I;m:B;@;n:G;@;!:D-N:T-3-L-3:G;i;@:R;3: https://t.ly/dn_cheap_dating hU4n,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 5 – Extreme noise
S-v n-g-o-n b-o-d-y c-h-u-a-n H-N T-e-l-e-g-r-a-m l-h: https://bit.ly/hn_sv_body zP7m,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
H.e.n h.o g.a.i x.i.n.h t.a.i H.C.M Z.a.l.o k.e.t b.a.n n.g.a.y: https://zalo.me/g/hcm_date_fast vC1q,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
E^m_m-0-i_l-3-n_H-N_T-e-l-e-g-r-a-m_c-@-n_@-n-h_g-i-u-p: https://t.me/hn_help_girl nJ5k,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
G;@;!:X;I;n:H:H-C-M:Z@l0:x;3;M:C;L;I;P: https://t.ly/hcm_clip_hot yT8r,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 5 – Extreme noise
D-i-c-h v-u n-g-u n-g-o-n H-N T-e-l-e-g-r-a-m m-o-i a-n-h: https://bit.ly/hn_sleep_well bM2e,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
C@n_ngu0i_p_h_u_c_v_u_D_N_Z@l0_cl!ck_ng@y: https://zalo.me/g/dn_service_now rX9w,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 4 – Mixed special chars
H.e.n h.o v.u.i v.e H.C.M T.e.l.e.g.r.a.m k.h.o.n.g r.a.n.g b.u.o.c: https://t.me/hcm_no_string pL4s,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
E^m_S-V_n-g-0-n_H-N_Z@l0_@nh_x3m_h!nh_nh3: https://t.ly/hn_sv_ngon_val uW3i,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 5 – Extreme noise
T;I;m:D;0;I:t;@;C:D-N:T-3-L-3:k;I;n:D;@;0: https://bit.ly/dn_partner_secret qO6y,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 5 – Extreme noise
G-a-i x-i-n-h g-o-i l-a c-o H-C-M Z-a-l-o l-i-e-n h-e: https://zalo.me/g/hcm_call_me aS1d,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
E.m r.a.n.h t.o.i n.a.y H.N T.e.l.e.g.r.a.m d.i c.h.o.i k.h.o.n.g: https://t.me/hn_tonight_fun mK7h,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
"Amazon cần tuyển nhân viên xử lý đơn đặt hàng TMĐT tại nhà. Thu nhập 500k~3000k/ngày. Yêu cầu 22-60 tuổi, thao tác đơn giản. Liên hệ Zalo: zalo.me/84912345678 Zalo: 84912345678",1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
"TikTok tuyển gấp nhân viên xử lý đơn hàng trên nền tảng. Nhận tiền sau 13-25 phút, lương 800.000đ/ngày. Độ tuổi 23-65. Liên hệ Zalo: zalo.me/84922334455 Zalo: 84922334455",1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
"Shopee cần tuyển cộng tác viên xử lý đơn và đánh giá sản phẩm tại nhà. Thu nhập 350-999k/ngày. Không cần kinh nghiệm, tuổi từ 22-60. Đăng ký tại: zalo.me/84933445566",1,1,0,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
"Lazada tuyển nhân viên đánh giá sản phẩm làm tại nhà. Lương 500k-1500k/ngày, nhận tiền ngay sau nhiệm vụ. Yêu cầu 23-65 tuổi. Zalo: zalo.me/84944556677",1,1,0,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
"Tiki tuyển số lượng lớn nhân viên đặt hàng để nâng thứ hạng cửa hàng. Thu nhập 800.000đ/ngày, thao tác đơn giản trên điện thoại. Tuổi 22-60. Zalo: 84955667788",1,0,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
"eBay cần tuyển nhân viên xử lý đơn đặt hàng quốc tế. Thu nhập 500k~2500k/ngày, làm việc tại nhà. Yêu cầu 23-65 tuổi. Liên hệ Zalo: zalo.me/84966778899 Zalo: 84966778899",1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
"Cty HVS tuyển nhân viên bán thời gian làm tại nhà. Thu nhập 500k-1tr/ngày, không yêu cầu kinh nghiệm. Tuổi từ 22-60. Zalo: zalo.me/84977889900 Zalo: 84977889900",1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
"EMIME Company tuyển gấp nhân viên bán thời gian. Lương hấp dẫn 800k/ngày, nhận tiền trong ngày. Yêu cầu 23-65 tuổi. Liên hệ: zalo.me/84988990011 Zalo: 84988990011",1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
"Amazon tuyển nhân viên xử lý đơn hàng TMĐT, thu nhập 1000k-3000k/ngày. Làm việc tại nhà, tuổi 22-60. Liên hệ Zalo: zalo.me/84812345678 Zalo: 84812345678",1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
"TikTok tìm người xử lý đơn hàng, cam kết nhận tiền sau 15 phút. Lương 900k/ngày. Tuổi 23-65. Thao tác đơn giản. Zalo: zalo.me/84822334455 Zalo: 84822334455",1,1,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
Shopee cần người đánh giá sản phẩm và xử lý đơn hàng tại nhà. Lương 400k-1tr/ngày. Yêu cầu 22-60 tuổi. Liên hệ: zalo.me/84833445566,1,1,0,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
"Lazada tuyển gấp nhân viên xử lý đơn hàng. Thu nhập 500k-2000k/ngày, nhận lương ngay. Tuổi 23-65. Zalo: zalo.me/84844556677",1,1,0,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
Tiki tuyển cộng tác viên đặt hàng nâng hạng shop. Kiếm 800.000đ mỗi ngày chỉ với điện thoại. Tuổi 22-60. Liên hệ Zalo: 84855667788,1,0,1,personal_number,Tuyển dụng giả,LEVEL 0 – Không obfuscation (formal)
Am4z0n c4n tuy3n nh4n v13n x-u-l-y d0n h4ng TMDT. Thu nh4p 500k-3000k/ng4y. Tu01 22-60. L13n h3 Z4l0: zalo.me/84712345678 Zalo: 84712345678,1,1,1,personal_number,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
T1kT0k tuy3n g4p nh4n v13n l4m v13c t41 nh4. Nh4n t13n s4u 15 phut. Lu0ng 800k/ng4y. L13n h3: zalo.me/84722334455 Zalo: 84722334455,1,1,1,personal_number,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
Sh0p33 tuy3n nh4n v13n d4nh g14 s4n ph4m. Thu nh4p 350-999k/ng4y. Kh0ng c4n k1nh ngh13m. Tu01 23-65. Z4l0: zalo.me/84733445566,1,1,0,personal_number,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
L4z4d4 tuy3n CTV x-u-l-y d0n h4ng t41 nh4. Lu0ng 500k-1500k/ng4y. Nh4n t13n tr0ng ng4y. Tu01 22-60. Z4l0: zalo.me/84744556677,1,1,0,personal_number,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
T1k1 tuy3n nh4n v13n d4t h4ng n4ng thu h4ng. K13m 800.000d/ng4y d3 d4ng. Tu01 23-65. L13n h3 Z4l0: 84755667788,1,0,1,personal_number,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
3B4y c4n tuy3n nh4n v13n x-u-l-y d0n h4ng. Thu nh4p 500k-3000k/ng4y. Tu01 22-60. Z4l0: zalo.me/84766778899 Zalo: 84766778899,1,1,1,personal_number,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
Cty HVS tuy3n nh4n v13n b4n th01 g14n. Lu0ng 500k-1tr/ng4y. Kh0ng y3u c4u k1nh ngh13m. Tu01 23-65. Z4l0: zalo.me/84777889900 Zalo: 84777889900,1,1,1,personal_number,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
"EMIME Company tuy3n g4p CTV. Lu0ng 800k/ng4y, nh4n t13n l13n. Tu01 22-60. Z4l0: zalo.me/84788990011 Zalo: 84788990011",1,1,1,personal_number,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
Am4z0n tuy3n nh4n v13n l4m t41 nh4. Lu0ng 1000k-2500k/ng4y. Th40 t4c d0n g14n. Tu01 23-65. L13n h3: zalo.me/84612345678 Zalo: 84612345678,1,1,1,personal_number,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
"T1kT0k xu ly d0n h4ng, nh4n t13n s4u 13-25 phut. Thu nh4p 350-999k/ng4y. Tu01 22-60. Z4l0: zalo.me/84622334455 Zalo: 84622334455",1,1,1,personal_number,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
Sh0p33 tuy3n nh4n v13n x-u-l-y d0n + d4nh g14. Lu0ng 500k-1tr/ng4y. Tu01 23-65. D4ng ky: zalo.me/84633445566,1,1,0,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
L4z4d4 tuy3n nh4n v13n d4nh g14 s4n ph4m. Lu0ng 800.000d/ng4y. Tu01 22-60. L13n h3 Z4l0: zalo.me/84644556677,1,1,0,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
T1k1 z4t h4ng n4ng h4ng cu4 h4ng. K13m 1tr/ng4y th40 t4c d0n g14n. Tu01 23-65. Z4l0: 84655667788,1,0,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
Am4z0n c4n tuy3n nh4n v13n x-u-ly z0n h4ng TMDT. Thu nh4p 500k~3000k/ng4y. Tu01 22-60. Z4l0: zalo.me/84512345678 Zalo: 84512345678,1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
"T1kT0k tuy3n nh4n v13n l4m t41 nh4. f-u-c v-u z0n h4ng, nh4n t13n s4u 15 f-h-u-t. Lu0ng 800k/ng4y. Z4l0: zalo.me/84522334455 Zalo: 84522334455",1,1,1,personal_number,Tuyển dụng giả,LEVEL 2 – Leet nặng + tên riêng
Sh0p33 tuy3n nh4n v13n z4nh g14 s4n f4m. Thu nh4p 350-999k/ng4y. Kh0ng k1nh ngh13m. Tu01 23-65. Z4l0: zalo.me/84533445566,1,1,0,personal_number,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
L4z4z4 tuy3n CTV xu ly z0n h4ng. Lu0ng 500k-1500k/ng4y. Nh4n t13n tr0ng ng4y. Tu01 22-60. Z4l0: zalo.me/84544556677,1,1,0,personal_number,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
T1k1 tuy3n nh4n v13n z4t h4ng n4ng h4ng. K13m 800.000z/ng4y. Tu01 23-65. Z4l0: 84555667788,1,0,1,personal_number,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
3B4y c4n tuy3n nh4n v13n xu ly z0n h4ng. Thu nh4p 500k-3000k/ng4y. Tu01 22-60. Z4l0: zalo.me/84566778899 Zalo: 84566778899,1,1,1,personal_number,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
Cty HVS tuy3n nh4n v13n b4n th01 g14n. Lu0ng 500k-1tr/ng4y. Kh0ng y3u c4u k1nh ngh13m. Tu01 23-65. Z4l0: zalo.me/84577889900 Zalo: 84577889900,1,1,1,personal_number,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
"EMIME Company tuy3n g4p CTV. Lu0ng 800k/ng4y, nh4n t13n l13n. Tu01 22-60. Z4l0: zalo.me/84588990011 Zalo: 84588990011",1,1,1,personal_number,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
Am4z0n tuy3n nh4n v13n l4m t41 nh4. Lu0ng 1000k-2500k/ng4y. Th40 t4c z0n g14n. Tu01 23-65. Z4l0: zalo.me/84412345678 Zalo: 84412345678,1,1,1,personal_number,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
